team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,assists_1_20_21,bonus_1_20_21,bps_1_20_21,clean_sheets_1_20_21,creativity_1_20_21,goals_conceded_1_20_21,goals_scored_1_20_21,ict_index_1_20_21,influence_1_20_21,minutes_1_20_21,own_goals_1_20_21,penalties_missed_1_20_21,penalties_saved_1_20_21,red_cards_1_20_21,saves_1_20_21,selected_1_20_21,threat_1_20_21,total_points_1_20_21,value_1_20_21,yellow_cards_1_20_21,first_name,second_name,team_code_20_21,element_type_20_21,total_points_20_21,now_cost_20_21
3.0,3.0,45.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,3.0,3.0,45.0,25.0,908.0,5.6,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,168.4,141.3,67.0,37.8,0.1,3.0,3.0,44.0,34.0,983.0,7.7,1.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,152.0,224.2,98.9,126.0,44.8,0.4,3.0,2.0,45.0,41.0,1382.0,9.1,0.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,244.0,301.8,241.0,94.0,182.0,216.0,53.0,58.0,337.0,119.0,53.6,287.0,94.0,2.2,1714,14.8,0,2,0,6,23,0,0,0,2,0,0,1,273,218.2,281,111,128.9,241,61,142.0,247,72,48.8,292,98,0.8,0,0,21,1,2.8,0,0,1.7,10.2,90,0,0,0,0,0,112927,4.0,6,50,0,Ainsley,Maitland-Niles,35,2,68,50
21.0,4.0,59.0,57.0,934.0,9.3,3.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,201.6,134.3,551.0,97.9,1.8,21.0,4.0,56.0,1.0,9.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,21.0,4.0,47.0,12.0,364.0,2.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.8,45.0,169.0,25.8,0.1,21.0,4.0,56.0,9.0,132.0,1.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.2,481.0,66.0,22.9,400.0,59.0,47.0,353.0,58.0,7.3,437.0,60.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,707,88,0.0,708,90,0.0,708,91,0.0,710,91,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,409,0.0,0,55,0,Albian,Ajeti,21,4,0,55
3.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,4.0,103.0,138.0,2197.0,13.4,14.0,5.0,2.0,10.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,543.0,725.6,566.0,1291.0,258.0,7.6,3.0,4.0,94.0,166.0,2497.0,17.7,13.0,12.0,1.0,6.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,560.0,808.0,482.4,1319.0,260.6,11.4,3.0,4.0,92.0,118.0,1867.0,12.8,10.0,7.0,2.0,5.0,25.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,387.0,536.4,112.0,15.0,337.7,124.0,19.0,861.0,35.0,19.0,173.8,50.0,19.0,2.4,1916,15.4,13,3,4,7,21,0,0,0,3,0,0,21,452,602.4,69,8,307.4,133,18,797.0,38,18,170.4,50,17,4.3,0,1,29,1,12.7,0,1,9.9,38.6,86,0,0,0,0,0,196064,48.0,7,85,0,Alexandre,Lacazette,3,4,129,85
36.0,3.0,44.0,30.0,494.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,128.0,100.4,65.0,32.8,0.0,36.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,54.0,12.0,348.0,2.2,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.4,442.0,184.0,73.8,304.0,160.0,66.0,326.0,160.0,16.9,403.0,174.0,0.0,1108,9.1,1,1,0,5,14,0,0,0,1,0,0,3,148,170.6,315,136,210.6,185,117,235.0,166,92,61.5,259,120,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3939,0.0,0,55,0,Alexis,Mac Allister,36,3,48,55
3.0,3.0,53.0,89.0,1456.0,16.8,3.0,5.0,1.0,9.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,352.0,326.4,467.8,592.0,138.7,1.1,3.0,3.0,51.0,89.0,1827.0,17.5,3.0,5.0,0.0,9.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,426.0,430.0,592.9,635.0,165.6,1.0,3.0,3.0,54.0,99.0,1961.0,18.3,3.0,8.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,382.0,469.0,596.7,646.0,171.1,1.5,11.0,3.0,56.0,52.0,1591.0,9.3,1.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,227.0,246.4,278.0,113.0,383.7,105.0,70.0,329.0,122.0,65.0,95.9,164.0,84.0,0.9,1530,11.0,1,3,1,5,21,0,0,0,0,0,0,1,256,262.6,256,110,263.1,157,102,233.0,169,93,76.0,216,107,0.2,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10789,0.0,0,60,0,Alex,Iwobi,11,3,65,60
20.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.0,1.0,44.0,52.0,1620.0,11.8,0.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,2.0,0.0,42.0,3.0,278.0,280.8,0.0,0.0,28.1,0.8,20.0,1.0,43.0,73.0,2250.0,17.0,0.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,1.0,0.0,78.0,6.0,414.0,585.2,0.0,0.0,58.6,2.0,20.0,1.0,45.0,104.0,2520.0,23.1,0.0,0.0,2.0,7.0,35.0,0.0,1.0,0.0,0.0,0.0,79.0,8.0,491.0,652.0,61.0,14.0,10.0,429.0,9.0,0.0,572.0,55.0,66.0,248.0,14.0,3.9,2700,21.4,0,0,1,7,57,0,0,0,2,0,93,8,527,741.2,39,13,0.0,585,56,0.0,567,52,74.0,223,13,10.9,0,0,17,0,0.0,1,0,2.3,22.6,90,0,0,0,0,2,1400435,0.0,2,45,0,Alex,McCarthy,20,1,94,45
3.0,3.0,58.0,83.0,1564.0,14.3,2.0,7.0,1.0,4.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,393.0,435.4,519.9,416.0,137.5,1.4,14.0,3.0,55.0,94.0,1718.0,17.1,3.0,7.0,0.0,5.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,423.0,548.0,625.1,494.0,166.5,2.2,14.0,3.0,64.0,2.0,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.2,10.8,19.0,4.0,0.1,14.0,3.0,61.0,76.0,1475.0,12.5,4.0,1.0,0.0,8.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,268.0,300.0,242.0,98.0,298.2,141.0,87.0,406.0,96.0,48.0,99.9,152.0,78.0,0.6,243,3.3,1,1,0,0,6,0,0,0,0,0,0,0,58,70.8,400,173,32.9,362,182,68.0,327,164,17.1,397,177,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3207,0.0,0,65,0,Alex,Oxlade-Chamberlain,14,3,21,65
54.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,16.0,0.0,125.0,28.0,0.0,116.0,15.0,0.0,134.0,32.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,585,225,0.0,568,226,0.0,549,220,0.0,593,225,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1789,0.0,0,45,0,Alfie,Mawson,54,2,0,45
36.0,3.0,44.0,30.0,494.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,128.0,100.4,65.0,32.8,0.0,36.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,67.0,33.0,1014.0,4.9,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,94.4,104.0,162.0,35.5,0.6,36.0,3.0,58.0,28.0,305.0,4.8,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,90.6,388.0,163.0,62.5,327.0,169.0,106.0,272.0,138.0,25.9,371.0,161.0,0.1,520,4.4,0,1,0,1,9,0,0,0,3,0,0,0,102,73.2,397,170,162.8,214,128,221.0,176,96,45.5,303,139,0.0,0,0,3,0,0.7,0,0,0.5,4.4,11,0,0,0,0,0,3104,0.0,1,55,0,Alireza,Jahanbakhsh,36,3,24,55
14.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,42.0,9.0,90.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,27.4,0.0,0.0,2.7,0.1,14.0,1.0,59.0,176.0,3420.0,29.8,0.0,0.0,1.0,21.0,22.0,0.0,0.0,0.0,1.0,0.0,76.0,9.0,771.0,677.0,0.1,0.0,67.6,23.4,14.0,1.0,62.0,122.0,2543.0,19.7,0.0,1.0,1.0,13.0,24.0,0.0,0.0,0.0,0.0,1.0,58.0,11.0,558.0,503.0,133.0,20.0,10.0,431.0,11.0,0.0,663.0,73.0,51.5,297.0,18.0,9.2,2970,23.3,1,0,2,10,32,0,1,0,1,0,84,13,660,776.4,26,9,0.1,481,11,17.0,397,1,79.4,204,9,8.3,0,0,9,0,0.0,3,0,0.4,3.8,90,0,0,0,0,0,721549,0.0,1,60,0,Alisson,Ramses Becker,14,1,140,60
11.0,3.0,44.0,30.0,494.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,128.0,100.4,65.0,32.8,0.0,11.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,26.0,0.0,35.0,22.0,0.0,49.0,5.0,0.0,67.0,13.0,0.0,2050,9.0,0,0,0,7,30,0,0,0,6,0,0,0,290,366.6,202,80,233.3,179,114,42.0,362,173,64.4,253,118,0.6,0,0,16,1,3.4,0,0,2.1,18.0,90,0,0,0,0,0,75335,0.0,3,55,0,Allan,Marques Loureiro,11,3,47,55
4.0,3.0,44.0,30.0,494.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,128.0,100.4,65.0,32.8,0.0,4.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,52.0,92.0,1860.0,17.7,3.0,5.0,1.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,321.0,434.0,169.0,63.0,423.4,91.0,64.0,542.0,66.0,34.0,139.8,81.0,47.0,1.8,1554,16.3,3,5,1,7,26,0,0,0,0,0,0,5,278,376.0,196,77,394.2,89,62,418.0,88,51,118.9,102,60,3.1,0,0,7,1,2.8,0,0,1.2,3.8,74,0,0,0,0,0,1361562,5.0,3,55,0,Allan,Saint-Maximin,4,3,85,55
54.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,42.0,9.0,90.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,27.4,0.0,0.0,2.7,0.1,54.0,1.0,42.0,7.0,90.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,26.6,0.0,0.0,2.7,0.0,54.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,427.0,7.0,0.0,454.0,7.0,0.0,150.0,3.0,0.1,3240,27.6,0,0,1,9,48,0,0,0,2,0,116,9,637,876.2,11,5,0.0,607,63,0.0,593,59,87.4,180,5,4.7,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,71203,0.0,0,45,0,Alphonse,Areola,54,1,124,45
8.0,2.0,41.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,8.0,2.0,53.0,79.0,2067.0,14.9,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,475.0,466.6,66.5,109.0,64.3,1.9,8.0,2.0,50.0,22.0,615.0,4.4,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,120.6,8.4,6.0,13.6,0.4,8.0,2.0,48.0,34.0,1751.0,7.1,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,325.0,353.6,208.0,77.0,70.9,311.0,100.0,96.0,289.0,89.0,52.1,295.0,97.0,0.7,1371,13.0,0,0,1,8,17,0,0,0,2,1,0,9,323,293.4,235,92,80.9,305,92,34.0,371,137,40.9,320,111,1.1,0,0,14,0,0.7,1,0,2.1,17.8,90,0,0,0,0,0,17362,2.0,2,50,0,Andreas,Christensen,8,2,61,50
88.0,2.0,44.0,73.0,2736.0,16.6,1.0,2.0,0.0,5.0,59.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,488.0,502.6,352.8,100.0,95.6,1.9,14.0,2.0,50.0,111.0,1940.0,22.2,1.0,5.0,3.0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,514.0,424.0,414.5,174.0,101.3,7.4,14.0,2.0,67.0,213.0,3216.0,31.8,0.0,12.0,5.0,21.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,29.0,906.0,748.8,767.2,318.0,183.6,33.0,14.0,2.0,70.0,181.0,3111.0,25.9,2.0,12.0,1.0,13.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,847.0,845.8,23.0,5.0,980.2,10.0,3.0,389.0,99.0,12.0,221.7,29.0,2.0,18.1,3384,22.1,1,8,3,12,42,0,0,0,2,0,0,19,834,754.4,35,8,1129.3,5,2,359.0,106,8,224.5,24,2,16.5,1,0,20,0,19.6,3,0,4.7,23.4,90,0,0,0,0,0,766431,4.0,4,70,0,Andrew,Robertson,14,2,161,70
21.0,3.0,46.0,6.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.8,3.9,25.0,3.4,0.1,21.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,67.0,27.0,456.0,4.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,88.0,86.0,84.6,122.0,29.1,0.5,21.0,3.0,52.0,70.0,981.0,13.5,5.0,1.0,1.0,3.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,231.0,284.4,253.0,102.0,265.7,158.0,100.0,329.0,121.0,64.0,87.9,185.0,96.0,0.7,362,3.1,0,1,0,1,7,0,0,0,3,0,0,0,47,50.6,419,180,80.3,306,169,106.0,278,138,23.5,370,169,0.1,0,0,-1,0,1.6,1,0,3.0,2.8,23,0,0,0,0,0,14140,26.0,0,60,1,Andriy,Yarmolenko,21,3,17,60
31.0,3.0,57.0,116.0,2520.0,20.4,3.0,7.0,2.0,7.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,492.0,552.4,852.4,511.0,191.3,2.2,31.0,3.0,56.0,121.0,3120.0,21.6,2.0,9.0,0.0,9.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,552.0,626.0,1012.1,587.0,222.8,1.4,31.0,3.0,56.0,135.0,3007.0,24.1,6.0,5.0,2.0,11.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,520.0,743.0,928.5,622.0,229.6,3.5,31.0,3.0,56.0,48.0,1284.0,8.6,1.0,1.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,246.4,277.0,112.0,247.1,167.0,104.0,122.0,258.0,134.0,61.6,266.0,128.0,0.9,2250,17.1,1,5,0,7,37,0,0,0,0,0,0,8,378,511.4,124,45,694.6,28,22,311.0,126,72,152.1,70,42,1.1,1,2,26,1,33.7,0,0,6.4,28.4,90,0,0,0,0,0,16534,2.0,8,60,0,Andros,Townsend,31,3,94,60
21.0,4.0,59.0,69.0,1312.0,11.7,7.0,2.0,1.0,3.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,256.0,351.8,220.8,620.0,119.2,2.0,21.0,4.0,57.0,36.0,742.0,6.3,3.0,1.0,1.0,3.0,13.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,106.0,145.4,110.2,344.0,58.8,0.3,21.0,4.0,54.0,12.0,454.0,2.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,41.8,51.4,169.0,25.8,0.1,4.0,4.0,54.0,34.0,617.0,6.3,0.0,4.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,136.6,353.0,45.0,162.0,230.0,35.0,211.0,189.0,51.0,51.1,300.0,46.0,0.1,380,5.9,1,1,0,1,8,0,0,0,1,0,0,3,78,64.0,408,51,37.1,354,51,187.0,199,48,27.7,360,51,0.3,0,0,3,1,14.0,0,0,6.9,7.0,87,0,0,0,0,0,21822,48.0,2,55,0,Andy,Carroll,4,4,30,55
21.0,2.0,47.0,45.0,1755.0,9.6,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,322.0,384.4,82.4,51.0,51.6,0.7,21.0,2.0,42.0,77.0,2880.0,18.3,1.0,0.0,2.0,7.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,520.0,687.8,81.4,145.0,91.4,3.4,21.0,2.0,42.0,48.0,1871.0,11.4,1.0,1.0,1.0,2.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,314.0,462.4,54.2,168.0,68.5,0.8,21.0,2.0,45.0,81.0,2786.0,18.0,2.0,0.0,0.0,7.0,44.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,453.0,579.0,84.0,31.0,37.8,363.0,129.0,168.0,226.0,54.0,78.4,204.0,54.0,0.9,2492,21.3,3,0,2,9,34,0,0,0,5,0,0,5,461,489.8,139,53,56.4,337,112,244.0,162,27,79.1,206,59,0.8,0,0,14,0,1.1,2,0,3.7,30.0,90,0,0,0,0,0,25125,6.0,1,50,0,Angelo,Ogbonna,21,2,100,50
20.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,42.0,9.0,90.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.0,27.4,0.0,0.0,2.7,0.1,20.0,1.0,43.0,47.0,1080.0,10.9,0.0,0.0,2.0,3.0,18.0,0.0,1.0,0.0,0.0,0.0,33.0,4.0,206.0,239.2,0.0,0.0,23.8,1.1,20.0,1.0,42.0,29.0,900.0,6.9,0.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,166.0,219.4,303.0,25.0,0.0,550.0,44.0,0.0,524.0,38.0,22.1,386.0,25.0,1.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,583,74,0.0,566,52,0.0,547,48,0.0,591,74,0.1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,19987,0.0,0,45,0,Angus,Gunn,20,1,0,45
11.0,3.0,44.0,6.0,269.0,1.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.2,11.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,45.0,17.0,436.0,3.8,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,76.0,401.0,51.0,98.4,281.0,44.0,44.0,356.0,59.0,21.8,388.0,55.0,0.1,87,0.7,0,0,0,0,0,0,0,0,0,0,0,0,11,14.4,467,197,12.7,408,195,4.0,431,201,3.1,460,198,0.4,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,49378,0.0,0,45,0,Anthony,Gordon,11,3,3,45
54.0,3.0,44.0,30.0,494.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,128.0,100.4,65.0,32.8,0.0,36.0,3.0,55.0,88.0,2415.0,16.0,3.0,1.0,0.0,11.0,29.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,383.0,404.0,557.2,530.0,149.1,0.6,36.0,3.0,52.0,74.0,1828.0,14.2,2.0,6.0,0.0,3.0,41.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,293.0,389.6,580.8,345.0,131.4,0.5,36.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,273.0,0.0,658.0,274.0,0.0,656.0,274.0,0.0,659.0,274.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,700,288,0.0,696,288,0.0,693,287,0.0,703,288,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12640,0.0,0,55,0,Anthony,Knockaert,54,3,0,55
