team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,first_name,second_name
1,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,27,590,6,1,1,1,1,13,0,0,0,5,0,0,2,115,132.8,139.5,67,33.8,0.3,Andreas,Pereira
110,1,43,106,2520,24.7,0,0,3,9,34,0,0,0,1,0,91,9,546,644,0,0,64.7,6.5,110,1,42,5,270,1.2,0,0,0,0,7,0,0,0,0,0,8,0,44,64.2,0,0,6.3,0.2,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee,Grant
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,50,2,25,0.4,0,0,0,0,1,0,0,0,0,0,0,0,4,5.2,2.3,18,2.6,0,Angel,Gomes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,James,Garner
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,45,2,37,0.4,0,0,0,0,1,0,0,0,0,0,0,0,3,6.2,2.1,39,4.7,0,Tahith,Chong
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,45,4,115,0.9,0,0,0,0,2,0,0,0,0,0,0,0,12,24,43.3,90,15.7,0.2,Mason,Greenwood
,,,,,,,,,,,,,,,,,,,,,,,,4,1,40,57,1440,14.3,0,0,3,3,21,0,1,0,0,0,44,4,280,364.2,0,0,36.5,13.6,4,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Robert,Elliot
,,,,,,,,,,,,,,,,,,,,,,,,4,1,43,33,900,7.7,0,0,1,2,15,1,0,0,0,0,35,2,172,258.8,0,0,25.9,0.2,4,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Karl,Darlow
,,,,,,,,,,,,,,,,,,,,,,,,4,1,45,53,1080,11.8,0,0,1,4,11,0,1,0,0,0,26,5,215,234.6,0,0,23.3,1,4,1,50,131,3420,26.2,0,0,0,11,48,0,0,0,1,0,96,10,647,783.6,0,0,78.4,1,Martin,Dubravka
6,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,2,45,88,2842,19.6,0,2,2,7,37,1,0,0,5,0,0,5,467,494.4,340.7,63,90,1.7,4,2,45,63,2472,14,1,2,0,5,41,1,0,0,6,1,0,1,325,436.4,406.3,113,95.8,0.9,DeAndre,Yedlin
,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,64,1745,14.9,2,1,1,4,30,0,0,0,3,0,0,6,317,433.6,50.8,190,67.5,1.5,4,2,45,42,857,9.3,3,0,1,2,15,0,0,0,1,0,0,4,194,293.2,25,105,42.6,0.2,Ciaran,Clark
,,,,,,,,,,,,,,,,,,,,,,,,4,2,49,116,2927,23.7,3,0,2,9,31,0,0,0,5,0,0,9,567,800,77.2,234,111.5,9.5,4,2,47,95,2745,20.2,0,1,1,10,36,0,0,0,4,0,0,8,539,632.4,46.8,113,79.6,3.1,Jamaal,Lascelles
,,,,,,,,,,,,,,,,,,,,,,,,4,2,42,52,1602,12.4,0,0,0,5,18,0,0,0,1,0,0,0,280,333.6,97.8,58,49,1.1,4,2,44,67,1986,15.2,0,0,1,7,27,0,0,0,1,0,0,3,365,424.2,94,58,57.6,0.2,Paul,Dummett
,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,66,2103,15.3,0,2,1,5,32,0,0,0,3,0,0,6,406,557,92.3,139,78.9,0.9,4,2,44,35,1054,8,0,0,0,4,13,0,0,0,0,0,0,0,209,211.6,82.5,59,35.3,0.1,Florian,Lejeune
56,2,43,38,1430,8.8,1,0,0,2,28,0,0,0,2,0,0,0,210,242.2,98.7,66,40.8,0,4,2,42,49,1757,11.7,0,1,0,4,31,0,0,0,2,0,0,1,247,266,164.8,26,45.9,0.6,4,2,43,53,1098,12.3,0,3,1,4,16,0,0,0,2,0,0,5,231,231,127.3,28,38.8,0.3,Javier,Manquillo
,,,,,,,,,,,,,,,,,,,,,,,,4,2,39,20,670,5.1,0,0,1,1,11,0,0,0,0,0,0,3,133,158.2,67.1,6,23.2,10.1,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Chancel,Mbemba
,,,,,,,,,,,,,,,,,,,,,,,,4,3,54,116,2802,21.5,3,7,1,9,35,0,0,0,6,0,0,10,489,561.2,844.4,520,192.6,2.3,4,3,58,110,2927,19,2,8,0,10,40,0,0,1,9,0,0,7,504,712.4,973.8,448,213.6,0.6,Matt,Ritchie
,,,,,,,,,,,,,,,,,,,,,,,,4,3,52,73,2264,14,1,4,1,6,30,0,0,0,2,2,0,4,360,442.6,639.9,243,132.3,0.6,4,3,53,39,943,7.4,1,1,0,5,13,0,0,0,1,0,0,2,170,226.2,351.7,154,73.2,0.3,Jonjo,Shelvey
88,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,46,70,2034,15.2,2,0,0,6,27,0,0,0,3,0,0,3,340,431.8,214.2,203,85.3,0.3,4,3,48,56,2162,11.7,0,0,0,7,32,0,0,0,3,0,0,0,213,310.8,82.9,204,60,0.1,Mohamed,Diamé
,,,,,,,,,,,,,,,,,,,,,,,,4,3,48,78,1776,16.3,2,4,1,6,22,0,0,0,1,0,0,5,236,308.8,340.6,480,112.9,1.2,4,3,51,55,1481,10.8,1,1,0,6,18,0,0,0,2,0,0,0,175,218.8,273,331,82.3,0.1,Christian,Atsu
,,,,,,,,,,,,,,,,,,,,,,,,4,3,50,51,1137,10.2,1,2,0,2,25,0,0,0,0,0,0,2,171,161.8,159.7,227,54.7,0.1,4,3,47,16,296,3.4,0,1,0,1,8,0,0,0,0,0,0,0,50,53.6,31.1,22,10.7,0,Jacob,Murphy
,,,,,,,,,,,,,,,,,,,,,,,,4,3,49,49,1337,10,1,1,0,3,18,0,0,0,4,0,0,4,271,374.8,236.7,156,76.9,0.1,4,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mikel,Merino
,,,,,,,,,,,,,,,,,,,,,,,,4,3,43,41,1365,9.5,1,0,0,3,25,0,0,0,7,0,0,0,171,273.6,164.7,144,58.2,0.2,4,3,43,69,1857,16,1,4,1,7,25,0,0,0,3,1,0,5,306,412,298.8,232,94.4,1.4,Isaac,Hayden
80,3,50,41,1291,8.2,0,1,0,4,28,0,0,0,3,0,0,0,220,160.4,210.9,77,44.4,0.1,80,3,46,73,1865,15.9,2,2,1,5,29,0,0,0,2,0,0,9,340,307.2,338.1,152,79.7,0.9,4,3,47,38,1298,8.1,0,1,0,4,20,0,0,0,2,0,0,1,197,163.2,258.4,45,46.7,0.1,Sung-yueng,Ki
,,,,,,,,,,,,,,,,,,,,,,,,4,4,61,94,1946,15.4,6,3,2,6,31,0,0,0,3,0,0,8,276,352,333.6,808,148.7,1.1,4,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Dwight,Gayle
,,,,,,,,,,,,,,,,,,,,,,,,4,4,55,124,2486,22.5,8,6,4,8,28,1,0,0,3,0,0,15,420,571.8,539,809,191.7,6.5,4,4,61,141,2916,23.1,12,2,2,11,35,0,0,0,2,0,0,19,541,783.6,585.6,954,232.1,3.4,Ayoze,Pérez
110,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,4,55,69,1703,12.5,4,1,0,5,25,0,0,1,2,0,0,5,227,291.2,254.8,526,106.5,0.4,4,4,47,30,586,6.4,2,0,0,1,15,0,0,0,1,0,0,3,89,121.4,35.9,290,44.6,2.1,Jose Luis,Mato Sanmartín
8,3,51,3,90,0.6,0,0,0,0,3,0,0,0,0,0,0,0,8,1.8,11.8,46,6,0,4,3,48,51,1023,10.6,2,2,1,6,9,0,0,0,1,0,0,5,171,236.4,224.1,253,71.4,2,4,3,47,50,1337,10.6,1,1,0,6,18,0,0,1,1,0,0,1,161,212.8,187.9,297,69.8,0.5,Robert Kenedy,Nunes do Nascimento
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,45,93,2000,20.7,4,1,3,7,23,0,0,0,12,0,0,9,403,669.4,148.6,220,103.8,1.3,Fabian,Schär
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,56,24,514,4.3,1,0,0,1,10,0,0,0,1,0,0,0,65,71.8,66.8,140,27.4,0.1,Yoshinori,Muto
35,4,63,118,2892,18.7,8,3,1,6,44,0,0,0,2,0,0,10,287,435.4,430.3,1430,227.8,4.2,35,4,60,103,2765,17.2,7,3,1,6,48,0,0,0,4,0,0,5,271,431.2,387.2,891,169.6,1.1,4,4,59,148,2601,25.1,11,8,3,9,31,0,0,0,1,0,0,20,466,645.6,468,1249,236,7.7,Salomón,Rondón
80,2,42,63,2430,15,0,1,1,6,41,0,0,0,7,0,0,4,435,579.4,38.2,206,82.9,1.9,80,2,45,85,2676,18.9,1,1,2,7,44,1,0,0,5,0,0,10,500,736,75.4,187,100,3.3,4,2,44,47,1482,10.7,0,2,0,3,24,0,0,0,2,0,0,5,277,350,63.7,70,48.5,0.2,Federico,Fernández
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Jamie,Sterry
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,26,686,5.8,1,1,0,3,9,0,0,0,2,0,0,1,117,130.4,71.8,106,30.9,0,Sean,Longstaff
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,Frederick,Woodman
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Callum,Roberts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,60,28,758,4.7,0,2,0,3,11,0,0,0,0,0,0,0,107,121.4,189.8,235,54.6,0.2,Miguel,Almirón
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,41,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0,0,0,0,Antonio,Barreca
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kelland,Watts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lewis,Cass
14,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14,4,54,18,262,3.3,1,1,0,3,0,0,0,0,0,0,0,0,53,57.8,42,143,24,0.2,20,4,54,90,1650,16.7,7,3,1,5,27,0,0,0,1,0,0,11,310,433.8,346.9,808,158.4,3.2,Danny,Ings
20,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20,1,44,52,1620,11.8,0,0,0,4,26,0,0,0,2,0,42,3,278,280.8,0,0,28.1,0.8,20,1,43,73,2250,17,0,0,1,4,44,0,0,0,1,0,78,6,414,585.2,0,0,58.6,2,Alex,McCarthy
20,1,50,134,3420,26.8,0,0,1,14,48,0,1,0,3,0,76,4,625,553.6,10,0,56.4,5,20,1,46,73,1800,15.9,0,0,1,4,30,0,1,0,0,0,69,6,351,488.2,0,0,48.9,3.9,20,1,42,2,90,0.5,0,0,0,0,3,0,0,0,0,0,3,0,13,22.2,0,0,2.2,0.6,Fraser,Forster
20,2,56,123,2507,22,2,5,2,12,36,0,0,0,3,0,0,9,575,517.4,442.4,255,121.5,3.9,20,2,53,103,3135,19.4,0,5,1,8,49,0,0,0,2,0,0,4,553,515.2,589.1,286,139.3,5.2,20,2,48,56,2160,11.7,1,0,0,6,42,0,0,0,8,0,0,1,291,326.8,379.4,123,82.6,2.4,Ryan,Bertrand
20,2,45,78,2070,17.3,1,1,1,7,32,0,0,0,2,0,0,8,469,532.6,62.8,277,87.5,5.9,20,2,46,76,2049,16.5,2,1,0,6,32,0,0,0,2,1,0,6,413,525.2,67,236,83,1.7,20,2,41,44,1518,10.7,0,1,0,3,29,0,0,0,0,0,0,4,278,387,57.4,189,63.4,1.1,Maya,Yoshida
20,2,49,102,2515,20.8,0,3,1,11,36,0,0,0,7,0,0,11,584,591,648.9,155,139.6,2.7,20,2,47,85,2794,18.1,0,3,1,7,44,0,0,0,3,0,0,2,481,507,455.6,159,112.3,4,20,2,42,52,1493,12.4,1,2,1,4,31,0,0,0,4,0,0,7,273,309,226.5,103,63.9,2.1,Cédric,Soares
20,2,42,60,1471,14.3,0,1,0,6,24,0,0,0,1,0,0,10,341,350.4,58.2,58,46.6,5.2,20,2,45,58,1980,12.9,2,0,1,5,33,0,0,0,6,1,0,2,360,506.6,68.3,224,79.9,0.5,20,2,42,47,1697,11.2,1,0,1,3,35,0,0,0,4,0,0,4,282,394.4,65.5,143,60.4,0.3,Jack,Stephens
20,3,42,23,616,5.5,0,1,0,1,9,0,0,0,0,0,0,0,132,123.6,58.4,25,20.8,0.1,20,2,42,14,142,3.3,0,0,0,1,2,0,0,0,0,0,0,2,49,29.4,34.2,8,7.2,0.1,20,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,Sam,McQueen
,,,,,,,,,,,,,,,,,,,,,,,,20,2,41,22,427,5.4,1,0,1,2,5,0,0,0,1,0,0,0,88,110,1.9,19,13.1,0.6,20,2,40,49,2150,12.3,0,1,0,3,37,0,0,0,7,0,0,3,365,616,108.8,91,81.9,7.4,Jan,Bednarek
,,,,,,,,,,,,,,,,,,,,,,,,20,2,50,74,2520,14.8,0,2,0,5,42,0,0,0,7,0,0,11,532,661.6,130.9,146,93.8,0.1,20,2,42,29,1170,6.9,0,0,0,4,24,2,0,0,2,0,0,3,206,283.6,20,41,34.7,0.2,Wesley,Hoedt
20,3,51,77,2643,15.1,0,3,0,10,37,0,0,0,3,0,0,0,450,437.6,573,379,138.9,0.5,20,3,47,71,1515,15.1,3,2,2,4,21,0,0,0,0,0,0,6,337,345.2,350.8,126,82.5,1.3,20,3,46,9,97,2,0,1,0,0,4,0,0,0,0,0,0,2,39,38.8,41.6,2,8.2,0,Steven,Davis
20,3,50,92,1883,18.4,4,4,1,9,26,0,0,0,4,0,0,5,377,427.4,729.1,448,160.7,1.4,20,3,49,84,1708,17.1,3,5,1,2,29,0,0,0,3,0,0,8,367,363.4,613.9,296,127.1,1.7,20,3,51,94,1940,18.4,7,0,3,3,41,1,0,0,4,0,0,15,390,592,695.8,387,167.4,3.7,James,Ward-Prowse
20,3,44,80,3071,18.2,1,0,0,13,42,0,0,0,11,0,0,4,566,585.6,280.5,240,110.7,0.8,20,3,42,68,2897,16.2,1,0,0,8,47,0,0,0,11,0,0,0,474,616.2,338.7,231,118.7,2.5,20,3,42,55,2131,13.1,1,0,0,6,37,0,0,0,11,0,0,3,282,455.2,158.4,124,74,2.2,Oriol,Romeu Vidal
20,3,42,38,1300,9,0,0,0,6,16,0,0,0,2,0,0,0,232,222,305,216,74.1,1.6,20,3,43,39,1666,9.1,0,0,0,3,30,0,0,0,6,0,0,0,261,266.6,258.4,148,67.6,0.4,20,3,44,90,2760,20.5,4,3,1,4,59,0,0,0,7,2,0,8,477,616,445.6,421,148.8,3.2,Pierre-Emile,Højbjerg
20,3,67,40,1104,6,1,1,0,3,22,0,0,0,5,0,0,1,160,197,328.6,265,78.6,0.1,20,3,57,55,1206,9.6,2,2,0,1,24,0,0,0,1,0,0,2,215,289.4,351.6,397,103.7,0.2,20,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sofiane,Boufal
20,3,41,12,211,2.9,0,1,0,1,1,0,0,0,0,0,0,0,48,41.8,38.2,83,16.3,0.3,20,3,43,8,160,1.9,0,0,0,1,2,0,0,0,0,0,0,0,18,32.6,43.5,149,22.5,0.1,20,3,44,11,208,2.5,0,1,0,0,6,0,0,0,0,0,0,0,27,21.8,18.5,56,9.6,0,Joshua,Sims
20,3,59,126,2898,21.4,7,1,1,12,40,0,0,0,2,1,0,13,483,545.6,880.3,1021,243.8,7.4,20,3,59,72,1938,12.2,1,3,0,7,31,0,0,0,3,0,0,3,296,347,630.9,493,147.2,1.8,20,3,55,137,3272,24.9,6,5,3,9,58,0,0,0,3,0,0,12,433,665.4,802.3,950,241.4,6.9,Nathan,Redmond
,,,,,,,,,,,,,,,,,,,,,,,,20,3,48,58,1715,12.1,1,1,0,4,31,0,0,0,2,0,0,5,337,363.6,170.6,145,67.8,0.2,20,3,47,50,1612,10.6,1,2,0,4,37,0,0,0,5,0,0,2,270,313,214.7,188,71.6,0.2,Mario,Lemina
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,51,75,1421,14.7,3,4,1,5,26,0,0,0,2,0,0,3,269,305.6,392.4,379,107.5,0.2,Stuart,Armstrong
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,60,28,785,4.7,0,0,0,4,10,0,0,0,0,0,0,0,91,94.2,228.3,220,54.2,0.1,Mohamed,Elyounoussi
20,4,61,57,1262,9.3,3,2,0,2,23,0,0,1,2,0,0,2,159,201.6,231.6,584,100.1,3,20,4,56,53,1570,9.5,2,2,0,4,28,0,0,0,6,0,0,0,167,235.6,301.9,512,104.6,0.5,20,4,47,66,1260,14,5,2,1,2,24,0,0,0,3,0,0,5,191,248.6,179.2,417,84.2,4.9,Shane,Long
20,4,63,62,934,9.8,6,1,1,6,8,0,0,0,1,0,0,10,218,274.2,134.3,573,97.9,1.8,20,4,58,72,1024,12.4,7,1,1,4,15,0,0,0,2,0,0,9,215,302.8,89.4,689,107.7,1.4,20,4,55,46,970,8.4,2,2,0,5,17,0,0,1,1,0,0,1,117,158.4,115.3,405,67.4,0.4,Charlie,Austin
20,4,64,38,724,5.9,4,1,1,3,12,0,0,1,1,0,0,4,124,165.6,85,432,67.8,6.5,20,4,62,66,1067,10.6,5,0,1,4,17,0,0,0,2,0,0,10,204,203,133.9,269,58.6,1.4,20,4,56,23,468,4.1,1,0,1,0,12,0,0,0,0,0,0,3,56,74.4,72.7,167,30.8,0.1,Manolo,Gabbiadini
,,,,,,,,,,,,,,,,,,,,,,,,20,4,59,15,449,2.5,0,1,0,1,8,0,0,0,0,0,0,0,40,50.2,64.2,179,29.4,0,20,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guido,Carrillo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,43,47,1080,10.9,0,0,2,3,18,0,1,0,0,0,33,4,206,239.2,0,0,23.8,1.1,Angus,Gunn
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,46,50,2027,10.9,0,0,0,4,31,0,0,0,2,0,0,0,396,576.6,76.6,104,75.9,0.2,Jannik,Vestergaard
20,2,41,12,373,2.9,0,0,0,1,4,0,0,0,0,0,0,0,80,64.6,87.9,12,16.5,0.2,20,2,43,2,166,0.5,0,0,0,0,6,0,0,0,0,0,0,0,35,42.2,38.6,0,8.1,0.1,20,2,42,36,1185,8.6,1,3,0,0,25,0,0,0,2,0,0,3,229,314.2,366.8,181,86.2,0.1,Matt,Targett
,,,,,,,,,,,,,,,,,,,,,,,,20,4,45,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.3,4,0.3,0.7,20,4,50,13,134,2.6,1,1,0,0,3,0,0,0,1,0,0,0,46,62.6,27.4,127,21.6,0,Michael,Obafemi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,41,54,1709,13.2,2,1,1,3,30,0,0,0,3,1,0,0,251,329.4,124.7,157,60.7,4.1,Yan,Valery
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Tyreke,Johnson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,40,1,90,0.3,0,0,0,0,3,0,0,0,0,0,0,0,9,11.2,0,0,1.1,0,Kayne,Ramsay
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,4,110,0.9,0,0,0,0,1,0,0,0,0,0,0,0,12,15.8,2.6,24,4.2,0,Callum,Slattery
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,45,4,32,0.9,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0.3,0,0,0.1,Sam,Gallagher
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alfie,Jones
6,1,55,143,3004,26,0,0,0,15,24,0,0,0,0,0,78,6,665,664.6,20,2,68.7,7.9,6,1,55,144,3240,26.2,0,0,0,15,35,0,0,0,1,0,87,6,694,726.4,0.1,0,72.3,9.3,6,1,54,145,2970,26.9,0,0,2,12,33,0,2,0,0,0,100,10,691,858.2,0,0,86,6.2,Hugo,Lloris
6,1,48,17,416,3.5,0,0,0,2,2,0,0,0,0,0,7,0,81,70.4,0,0,6.9,0.3,6,1,48,3,90,0.6,0,0,0,0,1,0,0,0,0,0,4,0,17,19,0,0,1.9,0.1,6,1,47,5,180,1.1,0,0,0,0,4,0,0,0,0,0,9,1,36,66.8,0,0,6.6,0.1,Michel,Vorm
6,2,64,120,2601,18.8,1,0,0,14,17,0,0,0,1,0,0,4,611,618.4,102.2,363,108.6,9.6,6,2,58,43,1177,7.4,0,0,0,5,13,0,0,0,3,0,0,3,247,249.2,67.8,50,36.8,5,6,2,60,107,2921,17.8,0,0,1,12,31,1,0,0,3,0,0,7,651,690.2,139.1,229,105.7,3.7,Toby,Alderweireld
6,2,58,84,1530,14.5,2,3,2,8,11,0,0,0,8,0,0,6,357,387.4,371.5,237,99.6,4.3,6,2,64,24,800,3.8,0,2,0,2,14,0,0,0,4,0,0,0,136,159.4,181.6,117,45.9,0.3,6,2,58,86,1792,14.8,0,4,0,8,16,0,0,0,5,0,0,5,352,343.6,416.6,216,97.6,1.1,Danny,Rose
6,2,58,126,2894,21.7,0,0,0,15,21,0,0,0,5,0,0,8,733,790.8,121.1,138,105.1,7.7,6,2,61,138,3203,22.6,0,1,1,16,31,0,0,0,4,0,0,13,778,774.4,205.7,243,122.7,10.1,6,2,59,67,1911,11.4,1,0,0,6,23,0,0,0,3,1,0,7,390,445.4,116.7,165,72.7,4,Jan,Vertonghen
6,2,50,90,1739,18,1,3,0,8,13,0,0,0,1,0,0,5,443,452,449.6,156,105.8,5.2,6,2,58,143,2323,24.7,2,7,4,12,20,0,0,0,3,0,0,14,615,610,698.8,201,151,21.9,6,2,56,66,1837,11.8,0,0,0,6,26,0,0,0,2,0,0,5,361,388.2,256.6,176,82.3,1.7,Ben,Davies
6,2,47,51,568,10.9,0,5,3,3,3,0,0,0,1,0,0,7,202,183.8,185.6,35,40.6,0.4,6,2,52,113,1912,21.7,0,7,5,9,21,0,0,0,1,0,0,18,539,459,617.5,78,115.6,4.8,6,2,60,118,2275,19.7,1,5,3,10,23,1,0,0,2,0,0,16,573,601.6,827,121,155,15.2,Kieran,Trippier
,,,,,,,,,,,,,,,,,,,,,,,,6,2,40,13,188,3.3,0,2,0,1,4,0,0,0,0,0,0,0,73,70.4,48.3,10,12.9,0.9,6,2,42,28,374,6.7,0,3,1,2,4,0,0,0,1,0,0,4,112,107.4,104.9,20,23.1,0.7,Kyle,Walker-Peters
,,,,,,,,,,,,,,,,,,,,,,,,6,2,60,107,2532,17.8,0,0,0,13,21,1,0,0,1,1,0,8,597,598,74.8,89,76.2,1.2,6,2,58,78,1941,13.4,1,2,1,6,22,0,0,0,2,0,0,4,412,454.2,60.3,183,70,1.6,Davinson,Sánchez
,,,,,,,,,,,,,,,,,,,,,,,,6,2,59,77,1427,13.1,2,2,3,6,13,0,0,0,1,1,0,9,335,367.2,236.5,209,81.4,0.7,6,2,57,24,562,4.2,0,2,0,2,9,0,0,0,1,0,0,0,116,151.6,108.4,45,30.5,0.5,Serge,Aurier
6,3,50,93,3043,18.6,2,0,1,16,24,0,0,0,6,0,0,4,505,663.6,223.8,315,120.7,5.1,6,3,47,85,2822,18.1,0,2,0,15,30,0,0,0,4,0,0,2,477,604.2,293.4,289,118.6,2.4,6,3,47,56,1504,11.9,3,0,0,5,18,0,0,0,4,0,0,3,269,363.4,150.1,121,63.6,0.9,Eric,Dier
6,3,54,76,2056,14.1,1,2,0,11,17,0,0,0,5,0,0,6,456,407.2,409.7,121,94.2,0.5,6,3,49,52,1875,10.6,0,0,0,7,22,0,0,0,6,0,0,3,358,309.2,303.1,73,68.5,1.7,6,3,49,14,512,2.9,0,0,0,1,6,0,0,0,1,0,0,0,74,51,17.5,1,7.1,0.7,Mousa,Dembélé
6,3,66,28,595,4.2,1,1,0,4,2,0,0,1,1,0,0,4,93,121.8,275.2,225,62.2,3.3,6,3,63,55,826,8.7,2,4,1,4,12,0,0,0,4,0,0,1,186,204.8,283.1,364,84.7,0.1,6,3,59,67,965,11.4,4,4,0,4,12,0,0,0,2,0,0,5,231,263.8,339.9,441,104.1,0.3,Erik,Lamela
