team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20
90.0,1.0,51.0,149.0,3150.0,29.2,0.0,0.0,4.0,10.0,48.0,0.0,1.0,0.0,1.0,0.0,142.0,21.0,741.0,1001.6,30.3,0.0,103.2,18.6,Tom,Heaton,90.0,1.0,47.0,8.0,305.0,1.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0,53.4,0.0,0.0,5.3,1.7,90.0,1.0,48.0,58.0,1710.0,12.1,0.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,3.0,0.0,63.0,4.0,323.0,442.8,20.1,4.0,46.6,0.5,7,1,43,59,1794,13.7,0,0,1,4,35,1,0,0,0,0,67,3,346,507.4,129,18,0.3,478,12,0.0,534,42,50.7,303,19,2.1
13.0,3.0,53.0,69.0,2466.0,13.0,1.0,1.0,0.0,8.0,44.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,384.0,401.8,307.1,213.0,92.0,3.6,Daniel,Drinkwater,8.0,3.0,47.0,24.0,520.0,5.1,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,116.4,88.1,54.0,25.7,0.2,8.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7,3,44,6,317,1.4,0,0,0,0,11,0,0,0,1,0,0,0,32,18.6,452,188,21.2,402,191,8.0,422,195,4.7,453,192,0.5
20.0,2.0,41.0,12.0,373.0,2.9,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.6,87.9,12.0,16.5,0.2,Matt,Targett,20.0,2.0,43.0,2.0,166.0,0.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,42.2,38.6,0.0,8.1,0.1,20.0,2.0,42.0,36.0,1185.0,8.6,1.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,229.0,314.2,366.8,181.0,86.2,0.1,7,2,43,80,2291,18.6,1,3,1,5,40,0,0,0,4,0,0,10,433,503.8,131,48,432.9,83,16,130.0,248,65,106.9,136,33,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,54,67,1782,12.4,5,1,1,6,31,0,0,1,3,0,0,7,180,296.2,244,30,169.8,222,33,632.0,54,25,108.3,130,30,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,43,1,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,577,66,0.0,563,50,0.0,541,45,0.0,579,66,0.1
91.0,2.0,45.0,4.0,506.0,0.9,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,125.4,18.3,45.0,18.9,0.0,Tyrone,Mings,91.0,2.0,42.0,3.0,201.0,0.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,46.6,14.8,10.0,7.2,0.2,91.0,2.0,42.0,5.0,141.0,1.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,49.0,16.3,2.0,6.8,0.1,7,2,44,90,2902,20.5,2,2,1,6,53,0,0,0,7,0,0,9,537,758.0,35,9,87.3,288,87,119.0,262,72,96.6,161,42,3.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,43,65,2038,15.1,1,2,1,5,39,0,0,0,3,0,0,4,335,400.6,185,67,151.8,238,63,173.0,221,52,72.8,221,63,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,43,42,1446,9.8,1,0,1,3,32,0,0,0,1,0,0,4,252,329.6,226,88,31.9,373,133,81.0,304,97,44.5,319,109,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,43,62,2038,14.4,0,2,1,6,36,0,0,0,7,0,0,4,342,451.2,154,56,241.5,171,40,77.0,311,103,77.2,206,56,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,52,98,1936,18.8,6,2,2,6,29,0,0,0,2,1,0,7,270,422.4,176,67,303.7,136,84,741.0,45,22,145.7,74,44,1.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,43,90,2604,20.9,3,2,0,8,51,0,0,0,8,0,0,5,411,508.6,128,47,293.2,144,90,377.0,101,51,118.0,114,65,3.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,564,61,0.0,547,42,0.0,521,36,0.0,566,61,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,44,43,1826,9.8,0,0,0,1,37,0,0,0,5,0,0,0,273,292.2,247,101,162.9,228,135,24.0,384,182,47.9,312,141,0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,45,4,47,0.9,0,0,0,0,1,0,0,0,0,0,0,0,8,1.2,500,213,1.6,462,207,7.0,427,199,0.9,496,211,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,42,41,1080,9.8,0,0,2,2,20,0,1,0,1,0,33,4,203,289.4,248,22,10.0,428,8,0.0,505,25,30.0,358,22,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,51,29,940,5.7,1,0,0,4,18,0,0,0,1,0,0,2,74,67.6,408,53,131.5,249,39,245.0,166,45,44.2,321,47,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,53,2,16,0.4,0,0,0,0,2,0,0,0,0,0,0,0,5,0.2,505,74,1.7,459,70,2.0,448,72,0.4,502,73,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,636,258,0.0,625,259,0.0,614,255,0.0,638,260,0.0
91.0,2.0,48.0,112.0,3420.0,23.3,2.0,0.0,1.0,10.0,67.0,1.0,0.0,0.0,5.0,0.0,0.0,17.0,777.0,1123.0,66.2,391.0,158.2,3.2,Steve,Cook,91.0,2.0,46.0,83.0,2764.0,18.0,2.0,1.0,2.0,5.0,53.0,1.0,0.0,0.0,5.0,0.0,0.0,9.0,495.0,870.0,65.6,271.0,120.6,1.1,91.0,2.0,43.0,85.0,2786.0,19.8,1.0,1.0,1.0,9.0,56.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,549.0,731.0,143.3,292.0,116.5,4.2,91,2,50,52,2427,10.4,1,0,2,3,48,0,0,0,6,1,0,5,362,557.2,96,37,51.5,347,119,159.0,230,57,77.2,207,57,0.2
8.0,2.0,39.0,55.0,834.0,14.1,3.0,1.0,2.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,267.0,373.2,55.5,147.0,57.5,6.1,Nathan,Aké,91.0,2.0,50.0,102.0,3352.0,20.4,2.0,3.0,1.0,6.0,59.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,642.0,932.4,115.1,287.0,133.5,6.1,91.0,2.0,51.0,120.0,3411.0,23.5,4.0,1.0,1.0,10.0,70.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,716.0,1002.0,125.9,440.0,156.8,6.1,91,2,48,79,2503,16.5,2,2,1,4,46,0,0,0,2,0,0,6,499,691.2,56,20,92.7,285,86,326.0,123,17,111.0,125,28,6.0
91.0,2.0,52.0,134.0,3060.0,25.8,4.0,3.0,5.0,10.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,692.0,698.2,528.3,302.0,152.9,9.9,Charlie,Daniels,91.0,2.0,47.0,94.0,3001.0,20.0,1.0,3.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,587.0,582.2,479.7,196.0,125.9,6.6,91.0,2.0,41.0,44.0,1583.0,10.7,1.0,0.0,1.0,4.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,278.0,289.8,215.4,156.0,66.2,3.2,91,2,42,3,126,0.7,0,0,0,0,2,0,0,0,0,0,0,0,18,22.4,448,168,29.6,381,137,0.0,517,203,5.2,450,164,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,43,27,911,6.3,1,0,1,1,19,0,0,0,1,0,0,2,165,276.8,258,101,20.8,404,150,138.0,244,63,43.7,325,111,0.6
91.0,2.0,45.0,89.0,2938.0,19.8,0.0,1.0,1.0,10.0,54.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,639.0,748.2,291.2,130.0,117.3,1.4,Simon,Francis,91.0,2.0,43.0,56.0,2708.0,13.0,0.0,1.0,0.0,4.0,47.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,491.0,726.8,418.4,163.0,131.0,1.3,91.0,2.0,43.0,40.0,1227.0,9.3,0.0,2.0,0.0,4.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.0,332.4,173.3,39.0,54.4,0.2,91,2,43,16,964,3.7,0,0,0,1,21,0,0,0,3,1,0,1,161,263.8,270,108,64.4,322,105,72.0,319,108,40.2,331,116,0.0
91.0,2.0,46.0,104.0,3101.0,22.6,1.0,5.0,1.0,8.0,61.0,1.0,0.0,0.0,6.0,0.0,0.0,12.0,645.0,566.6,509.8,242.0,132.1,7.0,Adam,Smith,91.0,2.0,48.0,56.0,2067.0,11.7,1.0,3.0,0.0,2.0,38.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,376.0,455.0,345.5,144.0,94.5,0.4,91.0,2.0,43.0,70.0,2067.0,16.3,1.0,1.0,0.0,8.0,33.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,383.0,374.0,199.8,110.0,68.5,0.4,91,2,43,49,2055,11.4,0,1,1,4,40,0,0,0,7,0,0,3,309,309.6,235,91,183.0,214,51,97.0,286,86,58.8,273,86,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,44,11,638,2.5,0,0,0,1,15,0,0,0,2,0,0,0,85,73.4,404,155,28.4,385,140,20.0,392,143,12.2,416,154,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,42,84,2333,20.0,0,5,2,6,38,0,0,0,6,0,0,10,463,596.6,81,30,558.9,41,5,96.0,288,88,125.5,101,18,7.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,39,4,238,1.0,0,0,0,0,6,0,0,0,0,0,0,0,33,33.6,437,165,12.7,418,157,18.0,397,146,6.4,443,163,7.8
91.0,4.0,60.0,63.0,1361.0,10.5,6.0,1.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,170.0,229.0,125.7,487.0,82.2,1.1,Callum,Wilson,91.0,4.0,56.0,102.0,1981.0,18.2,8.0,2.0,3.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,282.0,392.2,288.4,799.0,147.5,4.5,91.0,4.0,69.0,168.0,2528.0,24.3,14.0,12.0,7.0,9.0,47.0,0.0,0.0,1.0,3.0,0.0,0.0,22.0,525.0,737.8,388.4,1137.0,225.0,20.3,91,4,74,116,2906,15.7,8,6,1,4,53,0,0,0,9,0,0,8,321,397.4,187,25,391.1,102,13,848.0,36,20,162.6,57,21,4.2
91.0,3.0,62.0,178.0,2714.0,28.7,16.0,3.0,3.0,9.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,553.0,835.2,474.6,1007.0,231.6,19.3,Joshua,King,91.0,4.0,70.0,110.0,2450.0,15.7,8.0,4.0,0.0,7.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,381.0,577.0,556.7,902.0,203.7,1.9,91.0,4.0,64.0,141.0,2963.0,22.0,12.0,3.0,4.0,10.0,57.0,0.0,0.0,1.0,3.0,0.0,0.0,20.0,457.0,655.4,535.7,1058.0,223.8,5.1,91,4,61,99,2010,16.2,6,5,2,4,37,0,0,0,0,0,0,11,313,435.8,167,22,412.7,98,12,506.0,73,35,135.1,86,25,3.3
8.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominic,Solanke,14.0,4.0,46.0,38.0,581.0,8.3,1.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,107.0,123.8,199.4,350.0,66.4,1.6,91.0,4.0,47.0,15.0,340.0,3.2,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,79.0,96.0,154.0,33.0,0.4,91,4,51,69,1637,13.5,3,2,1,1,39,0,0,0,1,0,0,3,177,223.2,301,35,202.5,197,29,569.0,64,30,99.4,156,33,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,4,43,4,25,0.9,0,0,0,0,2,0,0,0,0,0,0,0,3,3.4,488,69,10.6,424,65,24.0,383,64,3.4,462,67,0.6
8.0,1.0,46.0,2.0,180.0,0.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,13.2,0.0,0.0,1.3,0.2,Asmir,Begovic,91.0,1.0,45.0,112.0,3420.0,24.9,0.0,0.0,3.0,6.0,61.0,0.0,1.0,0.0,2.0,0.0,111.0,6.0,631.0,790.8,20.0,0.0,80.8,4.1,91.0,1.0,43.0,63.0,2160.0,14.7,0.0,0.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,363.0,440.6,0.0,0.0,44.2,2.7,91,1,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,559,58,0.0,543,39,0.0,515,33,0.0,561,58,0.7
91.0,1.0,45.0,120.0,3150.0,26.7,0.0,0.0,2.0,9.0,63.0,0.0,2.0,0.0,2.0,0.0,115.0,7.0,657.0,815.4,10.0,0.0,82.4,6.2,Artur,Boruc,91.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,91.0,1.0,41.0,46.0,1080.0,11.2,0.0,0.0,1.0,4.0,18.0,0.0,0.0,0.0,2.0,0.0,39.0,4.0,218.0,302.0,0.0,0.0,30.3,8.6,91,1,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,555,55,0.0,538,35,0.0,510,29,0.0,557,55,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,1,42,1,90,0.2,0,0,0,0,3,0,0,0,0,0,2,0,9,15.2,460,35,0.0,556,46,0.0,531,40,1.5,483,35,0.1
91.0,3.0,46.0,100.0,1764.0,21.7,3.0,9.0,2.0,7.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,345.0,338.4,536.5,332.0,120.7,1.2,Ryan,Fraser,91.0,3.0,51.0,97.0,2003.0,19.0,5.0,3.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,390.0,492.8,646.6,413.0,155.0,0.7,91.0,3.0,64.0,181.0,3165.0,28.3,7.0,14.0,6.0,9.0,64.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,751.0,930.6,1382.4,696.0,301.2,23.7,91,3,68,73,2061,10.7,1,5,0,4,34,0,0,0,2,0,0,2,305,355.6,206,85,627.1,30,24,440.0,84,42,141.9,78,46,2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,61,21,505,3.4,1,0,0,1,12,0,0,0,1,0,0,1,73,82.2,395,165,100.8,279,154,71.0,321,157,25.4,374,163,0.1
91.0,3.0,46.0,107.0,1467.0,23.3,7.0,6.0,1.0,4.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,372.0,454.6,406.9,418.0,128.0,1.3,Junior,Stanislas,91.0,3.0,57.0,75.0,1285.0,13.2,5.0,3.0,3.0,2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,285.0,394.8,377.2,483.0,125.1,0.3,91.0,3.0,60.0,56.0,1021.0,9.3,2.0,3.0,0.0,2.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,205.0,225.2,254.5,340.0,82.0,0.1,91,3,58,42,706,7.2,3,1,0,1,17,0,0,0,1,0,0,2,155,179.0,326,136,185.4,211,130,241.0,168,96,60.7,269,131,0.1
91.0,3.0,49.0,36.0,1055.0,7.3,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,113.0,268.3,235.0,61.5,1.1,Jordon,Ibe,91.0,3.0,46.0,85.0,1988.0,18.5,2.0,6.0,1.0,4.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,289.0,362.0,602.7,610.0,157.3,1.0,91.0,3.0,49.0,33.0,789.0,6.7,1.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,131.2,174.8,155.0,46.0,0.2,91,3,46,2,48,0.4,0,0,0,0,1,0,0,0,0,0,0,0,10,6.8,474,198,5.4,438,199,0.0,617,256,1.2,488,207,0.1
91.0,3.0,42.0,17.0,432.0,4.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,100.8,89.8,28.0,21.8,0.8,Lewis,Cook,91.0,3.0,43.0,58.0,2234.0,13.5,0.0,2.0,0.0,3.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,337.0,456.4,423.3,126.0,100.7,1.2,91.0,3.0,46.0,22.0,719.0,4.8,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,91.0,76.0,50.4,36.0,16.5,0.1,91,3,50,40,1340,8.0,0,1,0,2,30,0,0,0,5,0,0,0,183,187.8,321,135,183.1,213,131,68.0,323,159,43.8,324,146,0.0
91.0,3.0,46.0,44.0,1800.0,9.6,0.0,1.0,0.0,4.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,288.0,256.8,223.8,90.0,57.0,0.1,Andrew,Surman,91.0,3.0,43.0,82.0,1851.0,19.1,2.0,5.0,1.0,5.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,363.0,458.0,261.1,121.0,84.0,3.1,91.0,3.0,46.0,36.0,1438.0,7.8,0.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,206.0,190.8,163.0,38.0,39.2,0.1,91,3,47,6,234,1.3,0,0,0,0,6,0,0,0,1,0,0,0,28,23.6,446,186,25.5,393,188,8.0,423,196,5.6,448,190,0.0
91.0,3.0,47.0,49.0,1366.0,10.4,2.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,254.0,254.0,181.7,168.0,60.5,0.1,Dan,Gosling,91.0,3.0,48.0,59.0,1941.0,12.3,2.0,1.0,0.0,1.0,41.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,254.0,396.4,262.2,274.0,93.3,0.1,91.0,3.0,47.0,54.0,1734.0,11.5,2.0,2.0,0.0,4.0,33.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,237.0,400.6,164.7,217.0,78.1,0.1,91,3,48,54,1254,11.2,3,1,0,2,23,0,0,0,3,0,0,1,186,316.4,230,93,151.9,237,140,259.0,159,93,72.6,222,110,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,48,65,2702,13.5,1,2,0,4,49,0,0,0,11,1,0,2,376,439.0,162,60,189.4,205,126,169.0,223,118,79.4,202,105,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,43,39,1547,9.1,0,2,0,1,27,0,0,0,2,0,0,4,241,308.8,236,92,147.2,242,66,86.0,297,94,54.3,286,93,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,49,68,2526,13.9,1,1,1,5,41,0,0,0,8,0,0,5,347,545.4,107,36,239.8,173,107,342.0,117,61,112.9,123,69,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,58,24,625,4.1,0,1,0,2,12,0,0,0,0,0,0,0,60,60.6,413,172,82.6,293,157,139.0,243,127,27.9,365,159,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,1,44,126,3330,28.6,0,1,4,5,62,0,1,0,0,0,128,13,680,973.8,11,4,24.0,397,3,0.0,568,54,99.7,154,4,3.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,57,91,1637,16.0,7,1,2,2,32,0,0,0,2,0,0,7,295,377.4,197,79,242.1,170,106,667.0,49,25,128.5,100,58,1.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,632,256,0.0,621,257,0.0,610,253,0.0,634,258,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,628,252,0.0,617,253,0.0,605,248,0.0,630,254,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,594,230,0.0,584,231,0.0,567,225,0.0,597,233,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,48,44,1232,9.2,1,0,0,3,18,0,0,0,2,0,0,1,227,288.0,251,97,29.8,380,136,100.0,283,84,41.8,329,114,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,43,62,1892,14.4,0,1,1,6,32,0,0,0,5,0,0,3,313,337.4,220,85,338.0,123,27,177.0,217,50,85.5,187,49,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,43,21,675,4.9,0,0,0,1,17,0,0,0,1,0,0,3,121,154.0,344,134,72.6,309,99,92.0,293,92,31.9,353,127,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,574,215,0.0,559,215,0.0,536,209,0.0,576,215,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,42,3,57,0.7,0,0,0,0,3,0,0,0,0,0,0,0,15,16.0,458,173,27.9,388,143,6.0,428,157,5.0,451,165,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,48,128,3230,26.7,3,3,3,9,50,0,0,0,9,0,0,17,674,825.6,29,6,171.8,221,56,469.0,79,3,146.8,71,9,12.5
