team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,50,76,2326,15.2,3,1,1,3,48,0,0,0,4,0,0,5,411,510.8,725.2,359.0,159.7,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,46,10,405,2.2,0,0,0,1,6,0,0,0,0,0,0,0,13,27.8,57.6,41.0,12.6,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,44,54,2369,12.3,0,1,0,5,44,0,0,0,8,1,0,3,326,390.4,271.1,70.0,72.5,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,63,2187,14.0,2,0,0,5,43,0,0,0,7,0,0,4,317,494.6,341.0,375.0,121.3,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,6,94,1.3,0,0,0,1,1,0,0,0,1,0,0,0,12,8.6,11.4,1.0,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,43,2,48,0.5,0,0,0,0,3,0,0,0,0,0,0,0,6,4.2,0.5,2.0,0.7,0.0
6.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex,Pritchard,38.0,3.0,54.0,40.0,997.0,7.4,1.0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,168.0,173.6,300.3,213.0,68.7,0.1,38,3,48,69,2079,14.4,2,0,0,7,40,0,0,0,2,0,0,2,251,297.4,497.9,546.0,134.0,0.1
110.0,3.0,48.0,36.0,855.0,7.5,0.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,151.0,104.6,137.3,149.0,38.5,0.5,Ramadan,Sobhi,110.0,3.0,45.0,51.0,1227.0,11.3,2.0,1.0,0.0,2.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,226.0,237.6,237.9,206.0,68.1,0.5,38,3,47,4,75,0.9,0,0,0,0,2,0,0,0,0,0,0,0,13,15.4,48.2,6.0,6.9,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,42,39,1410,9.3,1,0,1,0,37,0,0,0,4,0,0,1,179,246.4,278.8,131.0,65.9,0.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,43,2,37,0.5,0,0,0,0,2,0,0,0,0,0,0,0,3,2.2,13.7,0.0,1.6,3.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,51,34,1058,6.7,0,1,0,0,23,0,0,0,1,0,0,0,40,51.6,124.3,381.0,54.8,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,58,69,1767,11.9,2,4,0,5,38,0,0,0,1,1,0,4,153,226.4,251.7,788.0,123.9,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,48,29,1175,6.0,0,0,0,1,30,0,0,0,2,0,0,0,41,83.6,109.0,180.0,36.7,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,44,49,2049,11.1,0,1,1,3,45,0,0,0,0,0,0,2,297,281.8,209.2,114.0,60.7,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,19,548,4.2,0,1,0,1,16,0,0,0,1,0,0,0,38,40.0,80.6,115.0,23.4,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,59,38,977,6.4,1,1,0,0,25,0,0,0,1,0,0,0,127,110.4,118.5,174.0,40.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,39,24,715,6.2,1,0,0,2,20,0,0,0,2,0,0,2,127,166.6,28.2,101.0,29.5,2.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,4,50,45,873,9.0,3,2,1,1,23,0,0,0,0,0,0,5,123,141.8,109.6,308.0,55.9,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,40,2,90,0.5,0,0,0,0,1,0,0,0,0,0,2,0,13,14.8,0.0,0.0,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,40,1,45,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,1.6,0.0,0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,2,73,0.4,0,0,0,0,1,0,0,0,0,0,0,0,5,0.6,1.0,2.0,0.4,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,45,2,68,0.4,0,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,1.2,0.0,0.0,0.0
13.0,1.0,49.0,109.0,2666.0,22.2,0.0,0.0,1.0,8.0,47.0,0.0,0.0,0.0,1.0,0.0,113.0,10.0,585.0,757.4,0.0,0.0,75.8,6.0,Kasper,Schmeichel,13.0,1.0,51.0,123.0,2965.0,24.1,0.0,0.0,4.0,8.0,47.0,1.0,2.0,0.0,3.0,0.0,93.0,17.0,592.0,687.2,11.1,0.0,69.9,4.1,13,1,50,120,3420,24.0,0,0,1,10,48,0,0,0,3,0,90,6,618,756.8,10.0,4.0,76.9,4.7
88.0,1.0,41.0,86.0,1980.0,21.0,0.0,0.0,3.0,5.0,36.0,0.0,2.0,0.0,0.0,0.0,73.0,7.0,431.0,554.2,0.3,4.0,55.8,21.9,Eldin,Jakupovic,13.0,1.0,42.0,4.0,180.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,36.0,67.8,0.0,0.0,6.8,0.1,13,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
13.0,2.0,46.0,63.0,2430.0,13.7,1.0,1.0,0.0,5.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,360.0,480.0,48.4,284.0,81.4,10.3,Wes,Morgan,13.0,2.0,44.0,61.0,2817.0,13.9,0.0,0.0,0.0,5.0,52.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,390.0,530.0,62.0,158.0,75.1,2.9,13,2,45,76,1924,16.9,3,0,2,6,28,0,0,0,1,2,0,7,365,471.0,40.1,293.0,80.5,1.6
13.0,2.0,53.0,104.0,3103.0,19.6,2.0,4.0,1.0,8.0,57.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,679.0,802.0,536.4,152.0,149.4,5.7,Christian,Fuchs,13.0,2.0,47.0,57.0,1917.0,12.1,0.0,1.0,1.0,4.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,370.0,396.6,282.2,55.0,73.5,1.9,13,2,41,3,206,0.7,0,0,0,0,5,0,0,0,0,0,0,0,38,50.4,85.6,14.0,14.9,0.4
13.0,2.0,49.0,85.0,2988.0,17.3,0.0,3.0,1.0,9.0,50.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,529.0,531.2,199.0,50.0,77.9,2.1,Danny,Simpson,13.0,2.0,43.0,55.0,2306.0,12.8,0.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,342.0,444.2,121.2,42.0,60.7,2.2,13,2,42,12,289,2.9,0,0,0,1,4,0,0,0,0,0,0,0,50,74.6,13.2,2.0,9.0,0.2
13.0,2.0,40.0,27.0,917.0,6.8,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,156.0,158.2,22.0,54.0,23.6,1.0,Yohan,Benalouane,13.0,2.0,42.0,1.0,90.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.8,1.3,18.0,4.4,0.1,13,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7
13.0,2.0,43.0,19.0,699.0,4.4,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,136.0,137.0,48.4,88.0,27.2,0.2,Benjamin,Chilwell,13.0,2.0,44.0,65.0,1848.0,14.8,0.0,2.0,1.0,6.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,381.0,382.8,332.1,63.0,78.0,3.1,13,2,50,118,3240,23.6,0,5,1,10,43,0,0,0,4,0,0,8,578,721.0,674.6,298.0,170.0,2.8
88.0,2.0,44.0,71.0,2307.0,16.1,2.0,3.0,0.0,4.0,53.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,483.0,707.6,157.2,439.0,130.6,0.8,Harry,Maguire,13.0,2.0,55.0,117.0,3420.0,21.3,2.0,4.0,1.0,9.0,60.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,716.0,955.8,254.3,478.0,168.8,10.9,13,2,54,92,2596,17.0,3,1,2,6,41,0,0,0,6,1,0,10,533,715.8,165.3,462.0,134.3,8.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,53,146,3123,27.5,2,8,5,10,45,0,0,0,7,0,0,22,693,889.0,517.6,430.0,183.7,10.6
35.0,2.0,44.0,79.0,2637.0,18.0,2.0,1.0,1.0,4.0,39.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,478.0,626.6,117.5,259.0,100.6,4.1,Jonny,Evans,35.0,2.0,49.0,78.0,2269.0,15.9,2.0,2.0,1.0,6.0,38.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,455.0,536.2,104.2,211.0,85.1,1.0,13,2,48,77,1993,16.0,1,0,0,8,26,0,0,0,2,0,0,3,418,460.0,66.1,158.0,68.5,0.4
13.0,3.0,50.0,95.0,2412.0,19.0,2.0,6.0,0.0,8.0,47.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,468.0,483.8,719.8,272.0,147.6,2.5,Marc,Albrighton,13.0,3.0,55.0,107.0,2533.0,19.5,2.0,8.0,2.0,8.0,42.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,458.0,580.0,718.3,300.0,160.2,2.2,13,3,51,63,1617,12.4,2,2,0,5,17,0,0,0,3,0,0,4,279,371.2,446.8,242.0,106.1,0.3
13.0,3.0,48.0,58.0,1049.0,12.1,1.0,4.0,0.0,4.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,210.0,220.4,268.8,233.0,72.2,0.5,Demarai,Gray,13.0,3.0,53.0,80.0,1683.0,15.1,3.0,3.0,0.0,4.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,308.0,290.6,412.8,461.0,116.7,0.6,13,3,54,84,1978,15.6,4,1,0,6,29,0,0,0,2,0,0,3,244,320.2,310.2,599.0,122.5,0.9
13.0,3.0,43.0,53.0,1673.0,12.3,1.0,1.0,1.0,4.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,262.0,254.4,204.0,109.0,57.0,0.2,Daniel,Amartey,13.0,3.0,43.0,13.0,486.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,81.2,10.3,0.0,9.2,0.2,13,3,43,15,639,3.5,0,0,0,1,9,0,0,0,2,0,0,0,103,139.0,46.7,21.0,20.8,0.2
13.0,3.0,46.0,59.0,1521.0,12.8,2.0,3.0,1.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,288.0,313.6,93.8,357.0,76.4,0.7,Wilfred,Ndidi,13.0,3.0,49.0,78.0,2896.0,15.9,0.0,4.0,0.0,9.0,45.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,449.0,640.4,230.7,299.0,117.2,0.4,13,3,49,89,3295,18.2,2,0,0,9,47,0,0,0,8,0,0,4,571,726.0,342.4,346.0,141.6,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,47,9,224,1.9,0,0,0,0,4,0,0,0,0,0,0,0,31,26.8,27.8,25.0,8.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,43,20,593,4.7,0,0,0,4,4,0,0,0,0,0,0,0,80,119.6,73.7,51.0,24.6,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,47,3,87,0.6,0,0,0,0,1,0,0,0,0,0,0,0,16,14.2,6.3,0.0,2.1,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,46,1,54,0.2,0,0,0,0,1,0,0,0,0,0,0,0,4,7.4,15.8,0.0,2.3,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,66,137,2831,20.8,7,7,1,8,44,0,0,1,3,1,0,12,619,801.4,1515.0,769.0,308.4,5.2
13.0,4.0,99.0,161.0,2801.0,16.3,13.0,8.0,3.0,7.0,57.0,0.0,0.0,0.0,2.0,1.0,0.0,24.0,555.0,629.8,450.4,955.0,202.5,13.9,Jamie,Vardy,13.0,4.0,88.0,183.0,3248.0,20.8,20.0,2.0,3.0,8.0,57.0,0.0,0.0,1.0,3.0,0.0,0.0,28.0,674.0,822.8,439.9,1222.0,248.6,21.7,13,4,90,174,2726,19.3,18,5,4,11,36,0,0,1,3,1,0,31,598,822.0,419.9,1206.0,244.6,10.3
13.0,4.0,56.0,63.0,1565.0,11.3,3.0,1.0,0.0,7.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,220.0,181.2,262.0,471.0,90.4,1.6,Shinji,Okazaki,13.0,4.0,53.0,76.0,1314.0,14.3,6.0,3.0,1.0,5.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,275.0,347.6,228.1,508.0,107.9,2.9,13,4,51,25,269,4.9,0,1,0,0,4,0,0,0,0,0,0,0,59,45.6,28.6,90.0,16.3,0.5
43.0,4.0,60.0,52.0,537.0,8.7,4.0,3.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0,224.0,193.7,463.0,87.4,2.3,Kelechi,Iheanacho,13.0,4.0,65.0,54.0,818.0,8.3,3.0,4.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,171.0,214.2,185.6,350.0,74.5,0.8,13,4,57,58,924,10.2,1,5,1,1,16,0,0,0,2,0,0,3,160,135.8,209.4,230.0,56.9,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,50,28,733,5.6,1,0,0,1,13,0,0,0,3,0,0,2,112,147.8,307.0,228.0,68.3,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,48,9,371,1.9,0,0,0,0,4,0,0,0,1,0,0,0,48,76.6,6.8,22.0,10.6,0.0
13.0,3.0,44.0,6.0,269.0,1.4,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.3,Nampalys,Mendy,13.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3,43,58,2085,13.5,0,1,0,7,29,0,0,0,5,0,0,0,291,235.8,135.5,23.0,39.5,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,55,43,1001,7.8,1,3,0,1,16,0,0,0,0,0,0,1,139,172.8,242.0,534.0,94.8,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,60,63,1087,10.5,3,5,0,3,14,0,0,0,2,0,0,6,267,299.0,269.7,249.0,81.8,1.7
14.0,1.0,48.0,110.0,2520.0,22.9,0.0,0.0,1.0,9.0,30.0,0.0,2.0,0.0,0.0,0.0,52.0,7.0,506.0,461.2,0.0,0.0,46.0,3.5,Simon,Mignolet,14.0,1.0,47.0,67.0,1710.0,14.3,0.0,0.0,0.0,7.0,24.0,0.0,1.0,0.0,3.0,0.0,36.0,0.0,329.0,281.0,0.0,0.0,28.0,1.1,14,1,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
14.0,1.0,43.0,32.0,900.0,7.4,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,153.0,149.4,0.0,0.0,15.0,0.7,Loris,Karius,14.0,1.0,49.0,88.0,1710.0,18.0,0.0,0.0,0.0,10.0,14.0,0.0,1.0,0.0,1.0,0.0,31.0,5.0,382.0,280.6,0.0,0.0,27.9,1.9,14,1,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1
14.0,2.0,49.0,106.0,2553.0,21.6,2.0,1.0,0.0,11.0,31.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,589.0,715.4,119.2,236.0,107.1,5.6,Dejan,Lovren,14.0,2.0,53.0,110.0,2124.0,20.8,2.0,1.0,3.0,11.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,539.0,656.4,104.5,242.0,100.2,1.5,14,2,49,63,986,12.9,1,1,2,6,7,0,0,0,1,0,0,9,258,255.8,29.1,72.0,35.7,1.5
14.0,2.0,44.0,15.0,305.0,3.4,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,79.0,64.6,78.3,32.0,17.5,1.4,Alberto,Moreno,14.0,2.0,43.0,52.0,1264.0,12.1,0.0,1.0,0.0,6.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,328.0,261.8,250.1,106.0,61.7,1.2,14,2,41,4,154,1.0,0,0,0,0,2,0,0,0,0,0,0,0,24,20.0,42.0,5.0,6.7,0.2
14.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joseph,Gomez,14.0,2.0,45.0,86.0,1901.0,19.1,0.0,2.0,2.0,9.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,480.0,437.4,285.6,46.0,76.9,2.2,14,2,48,55,1059,11.5,0,0,0,7,4,0,0,0,2,0,0,2,268,209.8,92.1,44.0,34.7,1.0
14.0,2.0,54.0,97.0,2457.0,18.0,1.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,557.0,588.6,143.3,348.0,108.0,3.2,Joel,Matip,14.0,2.0,54.0,81.0,1995.0,15.0,1.0,0.0,1.0,9.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,470.0,544.8,96.1,140.0,78.1,1.7,14,2,49,83,1535,16.9,1,0,1,9,12,0,0,0,3,0,0,7,402,414.6,57.9,85.0,55.9,1.1
14.0,2.0,44.0,43.0,1410.0,9.8,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,292.0,308.2,52.5,78.0,44.0,0.6,Ragnar,Klavan,14.0,2.0,41.0,78.0,1449.0,19.0,1.0,0.0,2.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,384.0,357.2,65.0,43.0,46.6,1.8,14,2,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
14.0,3.0,43.0,8.0,167.0,1.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.4,20.2,48.0,10.1,0.0,Trent,Alexander-Arnold,14.0,2.0,44.0,83.0,1573.0,18.9,1.0,2.0,3.0,8.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,385.0,358.2,399.2,142.0,90.1,5.5,14,2,58,185,2460,31.9,1,13,8,16,14,0,0,0,3,0,0,25,753,734.4,837.4,276.0,184.7,26.9
20.0,2.0,56.0,75.0,1852.0,13.4,1.0,0.0,3.0,7.0,23.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,435.0,546.2,81.1,232.0,86.0,5.3,Virgil,van Dijk,14.0,2.0,57.0,78.0,2253.0,13.7,0.0,0.0,1.0,8.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,481.0,601.0,122.6,277.0,100.2,7.3,14,2,67,208,3384,31.0,4,4,4,20,22,0,0,0,1,0,0,22,932,993.6,111.1,455.0,156.1,32.3
88.0,2.0,44.0,73.0,2736.0,16.6,1.0,2.0,0.0,5.0,59.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,488.0,502.6,352.8,100.0,95.6,1.9,Andrew,Robertson,14.0,2.0,50.0,111.0,1940.0,22.2,1.0,5.0,3.0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,514.0,424.0,414.5,174.0,101.3,7.4,14,2,67,213,3216,31.8,0,12,5,21,20,0,0,0,4,0,0,29,906,748.8,767.2,318.0,183.6,33.0
3.0,3.0,58.0,83.0,1564.0,14.3,2.0,7.0,1.0,4.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,393.0,435.4,519.9,416.0,137.5,1.4,Alex,Oxlade-Chamberlain,14.0,3.0,55.0,94.0,1718.0,17.1,3.0,7.0,0.0,5.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,423.0,548.0,625.1,494.0,166.5,2.2,14,3,64,2,19,0.3,0,0,0,0,0,0,0,0,0,0,0,0,7,10.2,10.8,19.0,4.0,0.1
14.0,3.0,62.0,73.0,2116.0,11.8,1.0,4.0,0.0,7.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,467.0,507.4,554.3,93.0,115.5,1.0,Jordan,Henderson,14.0,3.0,53.0,75.0,2169.0,14.2,1.0,1.0,0.0,14.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,382.0,417.0,448.8,110.0,97.8,1.2,14,3,53,76,1976,14.3,1,3,1,12,14,0,0,0,1,1,0,2,397,358.8,311.7,182.0,85.4,0.7
14.0,3.0,67.0,139.0,2338.0,20.7,8.0,7.0,3.0,9.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,543.0,679.4,693.0,825.0,219.5,9.1,Adam,Lallana,14.0,3.0,73.0,13.0,234.0,1.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,32.6,113.4,128.0,27.3,0.3,14,3,69,23,460,3.3,0,1,0,3,3,0,0,0,1,0,0,0,96,85.4,139.0,113.0,33.8,0.6
14.0,3.0,93.0,156.0,2242.0,16.8,13.0,7.0,4.0,8.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,502.0,727.0,660.7,1074.0,246.0,7.8,Sadio,Mané,14.0,3.0,94.0,147.0,2189.0,15.6,10.0,8.0,3.0,15.0,24.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,499.0,677.4,739.1,964.0,238.0,8.5,14,3,103,231,3076,22.4,22,3,8,19,21,0,0,0,2,0,0,24,703,1015.8,692.8,1332.0,304.0,38.6
14.0,3.0,75.0,149.0,2974.0,19.9,6.0,9.0,2.0,11.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,650.0,648.4,694.5,639.0,198.5,1.7,Georginio,Wijnaldum,14.0,3.0,66.0,85.0,2381.0,12.9,1.0,2.0,0.0,15.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,406.0,341.8,356.2,399.0,109.9,2.2,14,3,55,108,2723,19.6,3,1,1,18,16,0,0,0,3,0,0,9,470,437.6,405.2,338.0,118.4,1.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,132,259,3254,19.6,22,12,6,21,20,0,0,0,1,0,0,18,687,1186.8,973.9,2168.0,432.7,33.9
