team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21,first_name,second_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,42,9,549,2.1,0,0,0,0,10,0,0,0,1,0,0,0,49,99.2,378,147,39.8,352,124,45,358,129,18.4,391,141,0,Max,Lowe
11,2,49,104,2251,21.2,3,3,4,6,32,0,0,0,4,1,0,16,533,751.4,71.7,278,110.1,7.5,11,2,47,60,2063,12.8,0,0,1,6,39,0,0,0,2,0,0,5,415,529.2,24.1,108,66.2,2.7,11,2,43,22,329,5.1,1,0,1,2,4,0,0,0,0,1,0,3,80,82.2,21.4,43,14.6,0.6,49,2,41,6,240,1.5,0,0,0,0,6,0,0,0,0,0,0,0,50,75.4,402,154,4.8,440,163,2,443,167,8.2,433,160,0.4,49,2,39,5,524,1.3,0,0,0,0,12,1,0,0,1,1,0,0,53,70.6,401,152,1.9,449,173,2,439,165,7.5,430,158,0.5,Phil,Jagielka
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,69,0,579,57,0,562,52,0,592,69,0.1,49,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,54,0,512,27,0,489,23,0,544,54,0.2,Michael,Verrips
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,39,29,1003,7.4,1,0,0,2,17,1,0,0,1,0,0,0,149,220.4,279,110,57.5,336,111,49,352,125,32.7,348,123,0.5,Kean,Bryan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,44,1,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,615,70,0.1,478,70,18,395,61,1.8,478,64,0.1,Antwoine,Hackford
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,217,0,542,217,0,519,207,0,572,217,0,Kyron,Gordon
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,45,1,11,0.2,0,0,0,0,1,0,0,0,0,0,0,0,5,2.2,495,208,0.3,475,215,0,622,253,0.3,503,212,0,Iliman,Ndiaye
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,269,0,651,269,0,641,267,0,664,269,0,Zak,Brunt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,238,0,603,237,0,589,232,0,623,240,0,Frankie,Maguire
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,45,12,283,2.7,1,0,0,2,2,0,0,0,0,0,0,1,38,52.4,416,53,15.1,402,57,66,329,55,13.1,409,55,0.2,Daniel,Jebbison
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,204,0,522,204,0,499,194,0,552,204,0,Harry,Boyes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,660,268,0,650,268,0,640,266,0,663,268,0,Femi,Seriki
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,80,0,658,82,0,648,83,0,671,83,0,William,Osula
3,3,72,122,1916,16.9,10,3,2,8,26,0,0,1,1,0,0,7,380,541.8,280.5,1023,184.1,4.2,11,3,66,62,1214,9.4,3,3,1,4,17,0,0,0,2,0,0,3,226,316.6,234.9,406,95.9,2.1,11,3,59,101,2108,17.1,5,3,1,6,33,0,0,0,1,0,0,4,292,420,342.9,699,145.7,2.5,11,3,62,63,1281,10.2,2,4,0,4,19,0,0,0,1,0,0,1,186,225,298,124,289.1,146,92,521,72,36,103.7,143,75,0.4,20,3,58,76,1629,13.1,3,4,0,5,28,0,0,0,0,0,0,2,185,269.8,254,108,248,167,106,366,101,60,88,176,98,0.3,Theo,Walcott
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,58,11,241,1.9,0,0,0,0,2,0,0,0,0,0,0,0,20,17.4,456,190,29.9,379,186,85,299,150,12.7,415,179,0.1,20,3,60,48,999,8,3,0,0,2,18,0,0,0,1,0,0,2,153,168.2,323,140,92.3,282,161,281,146,87,54,279,129,0.3,Takumi,Minamino
20,4,61,57,1262,9.3,3,2,0,2,23,0,0,1,2,0,0,2,159,201.6,231.6,584,100.1,3,20,4,56,53,1570,9.5,2,2,0,4,28,0,0,0,6,0,0,0,167,235.6,301.9,512,104.6,0.5,20,4,47,66,1260,14,5,2,1,2,24,0,0,0,3,0,0,5,191,248.6,179.2,417,84.2,4.9,20,4,46,62,1386,13.5,2,3,1,5,20,0,0,0,0,0,0,4,159,190.8,318,38,264.8,159,23,536,68,31,99.4,155,32,2.1,20,4,51,12,201,2.4,0,0,0,1,6,0,0,0,0,0,0,0,21,9.8,475,60,6.4,435,62,19,391,60,3.4,457,60,0.4,Shane,Long
20,2,56,123,2507,22,2,5,2,12,36,0,0,0,3,0,0,9,575,517.4,442.4,255,121.5,3.9,20,2,53,103,3135,19.4,0,5,1,8,49,0,0,0,2,0,0,4,553,515.2,589.1,286,139.3,5.2,20,2,48,56,2160,11.7,1,0,0,6,42,0,0,0,8,0,0,1,291,326.8,379.4,123,82.6,2.4,20,2,48,75,2742,15.6,1,1,0,7,52,0,0,0,3,1,0,0,432,436.8,164,61,538.5,49,8,234,174,31,121.1,110,23,1,20,2,50,78,2598,15.6,0,2,0,8,51,0,0,0,5,0,0,4,404,306.8,229,90,271.8,149,32,135,252,74,71.4,229,72,0.7,Ryan,Bertrand
20,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20,1,44,52,1620,11.8,0,0,0,4,26,0,0,0,2,0,42,3,278,280.8,0,0,28.1,0.8,20,1,43,73,2250,17,0,0,1,4,44,0,0,0,1,0,78,6,414,585.2,0,0,58.6,2,20,1,45,104,2520,23.1,0,0,2,7,35,0,1,0,0,0,79,8,491,652,61,14,10,429,9,0,572,55,66,248,14,3.9,20,1,44,94,2700,21.4,0,0,1,7,57,0,0,0,2,0,93,8,527,741.2,39,13,0,585,56,0,567,52,74,223,13,10.9,Alex,McCarthy
20,3,44,80,3071,18.2,1,0,0,13,42,0,0,0,11,0,0,4,566,585.6,280.5,240,110.7,0.8,20,3,42,68,2897,16.2,1,0,0,8,47,0,0,0,11,0,0,0,474,616.2,338.7,231,118.7,2.5,20,3,42,55,2131,13.1,1,0,0,6,37,0,0,0,11,0,0,3,282,455.2,158.4,124,74,2.2,20,3,43,51,1855,11.9,0,0,0,5,38,0,0,0,5,0,0,1,301,333.2,223,91,272.9,155,98,69,322,158,67.6,244,118,1.3,20,3,45,52,1762,11.6,1,1,0,6,25,0,0,0,6,0,0,4,264,349.2,216,89,229.1,181,115,98,287,142,67.6,240,113,1.4,Oriol,Romeu Vidal
20,3,59,126,2898,21.4,7,1,1,12,40,0,0,0,2,1,0,13,483,545.6,880.3,1021,243.8,7.4,20,3,59,72,1938,12.2,1,3,0,7,31,0,0,0,3,0,0,3,296,347,630.9,493,147.2,1.8,20,3,55,137,3272,24.9,6,5,3,9,58,0,0,0,3,0,0,12,433,665.4,802.3,950,241.4,6.9,20,3,62,107,2763,17.3,4,4,2,7,51,0,0,0,2,0,0,8,412,517.2,126,45,539.1,47,36,752,42,19,181.2,46,25,1,20,3,64,67,1727,10.5,2,3,1,1,39,0,0,0,1,0,0,3,243,297,233,96,400.4,86,59,477,74,42,117.1,106,62,0.2,Nathan,Redmond
14,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14,4,54,18,262,3.3,1,1,0,3,0,0,0,0,0,0,0,0,53,57.8,42,143,24,0.2,20,4,54,90,1650,16.7,7,3,1,5,27,0,0,0,1,0,0,11,310,433.8,346.9,808,158.4,3.2,20,4,76,198,2800,26.1,22,2,4,6,44,0,0,1,3,0,0,40,736,1010,8,2,458.3,69,6,1558,6,4,302.4,7,3,31.4,20,4,84,131,2172,15.6,12,4,1,6,40,0,0,0,1,0,0,21,464,634.6,63,7,300.7,136,19,866,32,15,178.4,45,14,6.6,Danny,Ings
20,2,42,60,1471,14.3,0,1,0,6,24,0,0,0,1,0,0,10,341,350.4,58.2,58,46.6,5.2,20,2,45,58,1980,12.9,2,0,1,5,33,0,0,0,6,1,0,2,360,506.6,68.3,224,79.9,0.5,20,2,42,47,1697,11.2,1,0,1,3,35,0,0,0,4,0,0,4,282,394.4,65.5,143,60.4,0.3,20,2,44,85,2451,19.3,1,3,3,7,39,0,0,0,4,1,0,8,432,566.2,90,35,101.5,276,81,97,287,87,76.6,209,58,2.2,20,2,46,41,1537,8.9,0,0,1,4,39,0,0,0,2,0,0,6,288,351,213,84,85.6,297,85,104,280,89,54.2,278,92,0.2,Jack,Stephens
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,51,75,1421,14.7,3,4,1,5,26,0,0,0,2,0,0,3,269,305.6,392.4,379,107.5,0.2,20,3,52,98,1706,18.8,5,4,1,7,25,0,0,0,4,0,0,10,301,418.2,178,69,274.9,153,97,431,86,43,112.4,124,70,1,20,3,55,115,2764,20.9,4,7,1,8,56,0,0,0,3,0,0,4,455,541.2,103,36,496.7,59,44,457,77,45,149.4,71,43,0.5,Stuart,Armstrong
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,46,50,2027,10.9,0,0,0,4,31,0,0,0,2,0,0,0,396,576.6,76.6,104,75.9,0.2,20,2,45,51,1496,11.3,1,0,2,4,26,0,0,0,3,0,0,6,286,363.8,201,74,81.3,295,91,183,212,45,62.8,257,81,1.9,20,2,47,86,2574,18.3,3,1,1,6,47,0,0,0,3,1,0,4,494,671.8,58,19,102.1,267,72,294,137,17,106.7,126,26,2.8,Jannik,Vestergaard
20,3,50,92,1883,18.4,4,4,1,9,26,0,0,0,4,0,0,5,377,427.4,729.1,448,160.7,1.4,20,3,49,84,1708,17.1,3,5,1,2,29,0,0,0,3,0,0,8,367,363.4,613.9,296,127.1,1.7,20,3,51,94,1940,18.4,7,0,3,3,41,1,0,0,4,0,0,15,390,592,695.8,387,167.4,3.7,20,3,57,117,3420,20.5,5,4,0,9,60,0,0,2,9,0,0,8,587,864.6,20,5,989.9,9,7,548,65,33,240.7,21,13,1.7,20,3,59,156,3420,26.4,8,7,4,9,68,0,0,1,5,0,0,17,772,940,9,4,971.2,11,8,355,107,63,226.5,22,14,11.7,James,Ward-Prowse
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,43,47,1080,10.9,0,0,2,3,18,0,1,0,0,0,33,4,206,239.2,0,0,23.8,1.1,20,1,42,29,900,6.9,0,0,1,2,25,0,0,0,0,0,30,3,166,219.4,303,25,0,550,44,0,524,38,22.1,386,25,1.3,20,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,74,0,566,52,0,547,48,0,591,74,0.1,Angus,Gunn
20,3,67,40,1104,6,1,1,0,3,22,0,0,0,5,0,0,1,160,197,328.6,265,78.6,0.1,20,3,57,55,1206,9.6,2,2,0,1,24,0,0,0,1,0,0,2,215,289.4,351.6,397,103.7,0.2,20,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,55,34,753,6.2,0,3,0,1,17,0,0,0,2,0,0,0,99,149.4,349,146,203.7,196,123,267,152,86,62,263,125,0.1,20,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,293,0,706,293,0,706,293,0,708,293,0,Sofiane,Boufal
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,219,0,569,219,0,550,210,0,594,222,0.1,Josh,Sims
,,,,,,,,,,,,,,,,,,,,,,,,6,2,40,13,188,3.3,0,2,0,1,4,0,0,0,0,0,0,0,73,70.4,48.3,10,12.9,0.9,6,2,42,28,374,6.7,0,3,1,2,4,0,0,0,1,0,0,4,112,107.4,104.9,20,23.1,0.7,20,2,44,32,944,7.3,0,1,0,2,12,0,0,0,1,0,0,2,194,168.2,335,129,108.6,267,76,48,351,126,32.2,352,126,0.7,20,2,47,93,2646,19.8,0,3,1,9,41,0,0,0,4,0,0,7,498,497.6,133,50,262.2,159,35,316,121,14,107.5,125,25,4.2,Kyle,Walker-Peters
,,,,,,,,,,,,,,,,,,,,,,,,20,2,41,22,427,5.4,1,0,1,2,5,0,0,0,1,0,0,0,88,110,1.9,19,13.1,0.6,20,2,40,49,2150,12.3,0,1,0,3,37,0,0,0,7,0,0,3,365,616,108.8,91,81.9,7.4,20,2,44,84,3057,19.1,1,1,0,7,57,1,0,0,4,0,0,5,539,729.8,46,16,45.5,351,121,95,290,90,87.5,186,48,1.3,20,2,47,94,3100,20,1,1,2,9,62,1,0,0,5,1,0,11,584,692,52,14,75,315,98,164,216,56,93.1,164,42,4.6,Jan,Bednarek
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,53,78,1095,14.7,4,4,1,4,17,0,0,0,0,0,0,8,242,226.2,295,33,184.9,212,32,524,71,34,92.3,170,35,0.4,20,4,57,137,2662,24,9,7,2,7,51,0,0,0,1,0,0,16,443,581.8,81,10,488.6,62,5,964,21,13,203.4,33,10,4.1,Che,Adams
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,41,54,1709,13.2,2,1,1,3,30,0,0,0,3,1,0,0,251,329.4,124.7,157,60.7,4.1,20,2,46,18,778,3.9,0,1,0,1,20,0,0,0,1,0,0,0,93,112,370,143,44.2,353,123,77,312,104,23.3,381,137,0.1,20,2,47,3,101,0.6,0,0,0,0,4,0,0,0,0,0,0,0,12,26,444,168,22.1,385,142,12,407,156,6,443,164,0,Yan,Valery
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,24,389,5.3,0,2,0,3,4,0,0,0,0,0,0,1,84,70.2,406,169,53.2,342,174,43,359,171,16.5,405,175,0,20,3,43,5,171,1.2,0,0,0,0,5,0,0,0,0,0,0,0,17,16.8,460,195,7.4,434,199,9,414,192,3.3,458,197,0.1,William,Smallbone
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,40,2,90,0.5,0,0,0,0,1,0,0,0,0,0,0,0,10,8.4,469,176,16.7,409,153,3,440,164,2.8,469,173,0,20,2,39,1,66,0.3,0,0,0,0,2,0,0,0,0,0,0,0,5,1.8,498,183,14.8,403,152,0,471,180,1.7,481,176,0.8,Jake,Vokins
,,,,,,,,,,,,,,,,,,,,,,,,20,4,45,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.3,4,0.3,0.7,20,4,50,13,134,2.6,1,1,0,0,3,0,0,0,1,0,0,0,46,62.6,27.4,127,21.6,0,20,4,49,45,655,9.2,3,2,0,3,12,0,0,0,1,0,0,2,165,170.8,334,40,130.7,250,40,235,172,46,53.4,288,42,0.2,20,4,46,4,57,0.9,0,0,0,0,2,0,0,0,0,0,0,0,12,5.6,480,61,10.8,417,61,4,433,67,2,476,63,0.7,Michael,Obafemi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,52,40,920,7.7,2,2,1,2,14,0,0,0,4,1,0,3,151,224.4,299,125,153.4,234,139,252,161,94,62.9,256,122,0.1,20,3,54,46,1229,8.5,1,2,0,3,27,0,0,0,5,0,0,0,140,178,309,133,97.7,274,159,170,209,107,44.1,308,141,0.1,Moussa,Djenepo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,43,14,841,3.3,0,0,0,0,19,0,0,0,1,0,0,0,119,188.2,298,114,29.9,370,132,34,368,135,25.4,366,127,0.1,Mohammed,Salisu
20,1,50,134,3420,26.8,0,0,1,14,48,0,1,0,3,0,76,4,625,553.6,10,0,56.4,5,20,1,46,73,1800,15.9,0,0,1,4,30,0,1,0,0,0,69,6,351,488.2,0,0,48.9,3.9,20,1,42,2,90,0.5,0,0,0,0,3,0,0,0,0,0,3,0,13,22.2,0,0,2.2,0.6,20,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,59,0,544,40,0,516,34,0,562,59,0.3,20,1,40,30,720,7.5,0,0,0,2,11,0,1,0,0,0,20,0,147,191,295,24,0,505,22,0,481,17,19.1,387,24,7,Fraser,Forster
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,492,207,0,597,237,17,401,186,2,477,199,0,20,3,43,36,735,8.4,1,2,1,2,11,0,0,0,2,0,0,2,76,94.6,382,162,86,296,167,203,184,98,38.2,329,145,0.4,Nathan,Tella
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,31,1010,6.9,0,0,0,3,22,0,0,0,3,0,0,0,132,120.4,355,151,143.2,225,135,66,328,165,32.9,346,156,0,Ibrahima,Diallo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,77,0,581,78,0,564,76,0,594,77,0.1,20,4,45,13,102,2.9,0,0,0,0,1,0,0,0,0,0,0,0,32,3.2,488,63,12.2,410,58,16,401,63,3.1,461,61,0.2,Daniel,N'Lundulu
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,40,1,90,0.3,0,0,0,0,3,0,0,0,0,0,0,0,9,11.2,0,0,1.1,0,20,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,192,0,502,192,0,471,183,0,524,192,1.3,20,2,40,-3,90,-0.8,0,0,0,0,9,0,0,0,1,0,0,0,5,13.2,470,175,0,520,202,0,497,192,1.3,486,178,0.1,Kayne,Ramsay
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,233,0,599,233,0,583,226,0,619,236,0,Kgaogelo,Chauke
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,46,0,515,25,0,484,17,0,535,46,0.1,20,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,55,0,513,28,0,490,24,0,545,55,0,Harry,Lewis
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,250,0,613,251,0,599,245,0,625,252,0,20,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,254,0,630,253,0,616,248,0,645,255,0,Will,Ferry
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,40,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,554,211,0,533,211,0,510,201,0,563,211,0,Allan,Tchaptchet
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,2,36,0.4,0,0,0,0,0,0,0,0,1,0,0,0,6,5.4,481,202,4.4,443,201,0,630,260,0.9,491,205,0,Caleb,Watts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,254,0,619,255,0,608,251,0,632,256,0,20,3,45,-1,2,-0.2,0,0,0,0,9,0,0,0,0,1,0,0,-4,4.4,483,203,0.3,476,216,0,627,257,0.5,495,207,0,Alexandre,Jankewitz
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,259,0,636,258,0,625,255,0,651,260,0,Ryan,Finnigan
6,1,55,143,3004,26,0,0,0,15,24,0,0,0,0,0,78,6,665,664.6,20,2,68.7,7.9,6,1,55,144,3240,26.2,0,0,0,15,35,0,0,0,1,0,87,6,694,726.4,0.1,0,72.3,9.3,6,1,54,145,2970,26.9,0,0,2,12,33,0,2,0,0,0,100,10,691,858.2,0,0,86,6.2,6,1,53,98,1808,18.5,0,0,1,6,21,0,1,0,0,0,80,13,422,564.6,91,16,0,655,70,0,653,68,56.5,279,16,4.1,6,1,56,149,3420,26.6,0,0,0,12,45,0,0,0,0,0,114,13,702,868,12,6,0,709,80,0,709,79,86.7,186,7,6.6,Hugo,Lloris
6,2,58,84,1530,14.5,2,3,2,8,11,0,0,0,8,0,0,6,357,387.4,371.5,237,99.6,4.3,6,2,64,24,800,3.8,0,2,0,2,14,0,0,0,4,0,0,0,136,159.4,181.6,117,45.9,0.3,6,2,58,86,1792,14.8,0,4,0,8,16,0,0,0,5,0,0,5,352,343.6,416.6,216,97.6,1.1,4,2,53,47,1753,8.9,0,0,0,5,28,0,0,0,7,0,0,0,290,288.4,249,96,230.8,181,41,44,357,128,56.5,280,89,1.3,6,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,237,0,661,238,0,652,233,0,673,237,0.1,Danny,Rose
