team_code_21_22,element_type_21_22,now_cost_21_22,total_points_21_22,minutes_21_22,value_season_21_22,goals_scored_21_22,assists_21_22,dreamteam_count_21_22,clean_sheets_21_22,goals_conceded_21_22,own_goals_21_22,penalties_saved_21_22,penalties_missed_21_22,yellow_cards_21_22,red_cards_21_22,saves_21_22,bonus_21_22,bps_21_22,influence_21_22,influence_rank_21_22,influence_rank_type_21_22,creativity_21_22,creativity_rank_21_22,creativity_rank_type_21_22,threat_21_22,threat_rank_21_22,threat_rank_type_21_22,ict_index_21_22,ict_index_rank_21_22,ict_index_rank_type_21_22,selected_by_percent_21_22
39,2,45,38,1022,8.4,2,0,2,2,22,0,0,0,1,0,0,2,178,203.0,305,116,159.5,231,60,144.0,248,67,50.7,302,103,0.6
39,3,46,76,1945,16.5,2,3,1,5,29,0,0,0,4,0,0,5,308,339.0,213,83,175.5,214,128,258.0,172,95,77.4,217,109,0.3
39,3,56,44,1069,7.9,1,1,0,5,10,0,0,0,0,0,0,0,168,192.0,315,129,271.1,153,98,300.0,148,82,76.6,221,110,1.0
39,3,52,95,2659,18.3,4,2,0,9,34,0,0,0,9,0,0,7,509,617.4,67,26,408.2,93,67,237.0,184,101,126.3,94,56,0.9
39,2,48,94,2131,19.6,0,1,0,9,18,0,0,0,1,0,0,9,412,346.2,210,86,289.3,142,31,266.0,169,29,90.3,188,51,1.5
39,3,55,70,1475,12.7,2,3,0,9,12,0,0,0,2,0,0,2,257,328.6,218,88,493.0,63,47,459.0,87,47,128.2,91,54,0.2
39,2,45,106,2688,23.6,1,1,0,10,25,0,0,0,3,0,0,5,536,587.8,79,29,68.8,323,103,207.0,202,45,86.5,198,54,1.3
39,3,45,1,7,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,641,248,0.7,475,221,24.0,391,191,2.1,485,212,0.1
39,3,62,22,459,3.5,1,1,0,0,14,0,0,0,3,0,0,0,88,68.4,413,177,193.9,202,123,200.0,210,113,46.1,313,140,0.1
39,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,652,255,0.0,649,256,0.0,637,255,0.0,654,255,0.1
39,2,39,14,306,3.6,0,0,0,1,5,0,0,0,1,0,0,0,56,42.6,435,164,22.1,400,144,8.0,425,159,7.1,447,162,1.6
39,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,531,52,0.0,514,28,0.0,481,13,0.0,535,52,0.9
39,4,56,30,562,5.4,0,1,0,0,7,0,0,0,0,0,0,0,43,21.0,458,54,48.3,353,50,262.0,171,47,32.0,353,50,0.4
39,2,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,614,236,0.0,607,236,0.0,588,233,0.0,617,236,0.0
39,1,43,3,135,0.7,0,0,0,0,3,0,0,0,0,0,4,0,20,11.4,477,40,0.0,585,55,0.0,556,41,1.1,496,40,0.2
39,3,56,66,1328,11.8,2,1,1,7,15,0,0,0,0,0,0,2,197,240.0,281,116,247.1,164,102,390.0,114,64,87.7,194,99,0.3
39,2,41,87,1826,21.2,1,4,2,7,26,0,0,0,4,0,0,10,367,371.0,192,83,320.8,127,25,167.0,234,60,86.2,199,55,1.3
39,1,52,146,3285,28.1,0,1,4,11,40,1,0,0,3,0,121,11,722,938.8,8,4,30.0,388,4,0.0,713,77,96.7,165,3,8.3
39,4,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,714,88,0.0,714,90,0.0,707,88,0.0,714,88,0.0
39,3,44,7,179,1.6,0,0,0,1,1,0,0,0,0,0,0,0,32,17.0,469,201,32.0,381,192,2.0,447,213,5.1,457,204,0.1
39,3,44,1,12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,504,219,1.7,461,218,2.0,448,214,0.6,506,222,0.2
39,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,575,219,0.0,563,219,0.0,531,213,0.0,579,219,0.2
39,4,54,81,1811,15.0,5,1,1,7,22,0,0,0,2,0,0,11,288,318.0,227,24,258.6,157,23,433.0,101,37,100.5,151,29,3.4
39,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,554,62,0.0,541,42,0.0,508,27,0.0,558,62,0.1
39,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,589,71,0.0,577,51,0.0,545,36,0.0,593,71,0.2
39,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,577,221,0.0,565,221,0.0,533,215,0.0,581,221,0.1
39,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,653,256,0.0,650,257,0.0,638,256,0.0,655,256,0.0
39,2,44,6,360,1.4,0,0,0,0,6,0,0,0,1,0,0,0,52,59.6,417,158,4.3,450,167,28.0,385,143,9.2,436,159,0.0
39,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,548,201,0.0,535,200,0.0,502,193,0.0,552,201,0.0
39,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,644,251,0.0,639,252,0.0,627,251,0.0,645,251,0.0
39,3,55,20,203,3.6,0,3,0,0,5,0,0,0,0,0,0,2,67,99.4,389,163,83.4,306,166,118.0,280,146,30.1,360,162,0.0
