team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,first_name,second_name,assists_gw1_17_18,attempted_passes_gw1_17_18,big_chances_created_gw1_17_18,big_chances_missed_gw1_17_18,bonus_gw1_17_18,bps_gw1_17_18,clean_sheets_gw1_17_18,clearances_blocks_interceptions_gw1_17_18,completed_passes_gw1_17_18,creativity_gw1_17_18,dribbles_gw1_17_18,ea_index_gw1_17_18,errors_leading_to_goal_gw1_17_18,errors_leading_to_goal_attempt_gw1_17_18,fouls_gw1_17_18,goals_conceded_gw1_17_18,goals_scored_gw1_17_18,ict_index_gw1_17_18,influence_gw1_17_18,key_passes_gw1_17_18,loaned_in_gw1_17_18,loaned_out_gw1_17_18,minutes_gw1_17_18,offside_gw1_17_18,open_play_crosses_gw1_17_18,opponent_team_gw1_17_18,own_goals_gw1_17_18,penalties_conceded_gw1_17_18,penalties_missed_gw1_17_18,penalties_saved_gw1_17_18,recoveries_gw1_17_18,red_cards_gw1_17_18,saves_gw1_17_18,selected_gw1_17_18,tackled_gw1_17_18,tackles_gw1_17_18,target_missed_gw1_17_18,team_a_score_gw1_17_18,team_h_score_gw1_17_18,threat_gw1_17_18,total_points_gw1_17_18,transfers_balance_gw1_17_18,transfers_in_gw1_17_18,transfers_out_gw1_17_18,value_gw1_17_18,winning_goals_gw1_17_18,yellow_cards_gw1_17_18,team_code_17_18_gw1_17_18
8.0,2.0,69.0,177.0,2693.0,25.7,6.0,5.0,3.0,15.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,675.0,618.2,420.4,536.0,157.6,16.0,Marcos,Alonso,0,35,0,0,0,12,0,5,32,38.0,1,0,0,0,2,3,0,12.1,23.0,3,0,0,90,0,1,4,0,0,0,0,4,0,0,527736,2,0,1,3,2,60.0,0,0,0,0,70,0,1,8
1.0,2.0,52.0,77.0,1663.0,14.8,1.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,394.0,446.4,71.0,147.0,66.5,0.7,Marcos,Rojo,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1964,0,0,0,0,4,0.0,0,0,0,0,55,0,0,1
1.0,4.0,64.0,76.0,1712.0,11.9,5.0,3.0,0.0,7.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,287.0,316.2,411.4,734.0,145.5,10.6,Marcus,Rashford,1,19,1,0,0,15,1,1,16,17.1,2,0,0,0,2,0,0,6.8,14.8,1,0,0,79,1,0,20,0,0,0,0,3,0,0,209974,3,1,3,0,4,36.0,5,0,0,0,75,0,0,1
13.0,3.0,50.0,95.0,2412.0,19.0,2.0,6.0,0.0,8.0,47.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,468.0,483.8,719.8,272.0,147.6,2.5,Marc,Albrighton,1,18,1,0,0,20,0,3,14,20.2,0,0,0,0,0,4,0,5.3,31.0,1,0,0,87,0,2,1,0,0,0,0,5,0,0,45539,3,0,0,3,4,2.0,5,0,0,0,55,0,0,13
110.0,2.0,40.0,34.0,650.0,8.5,1.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,153.0,172.4,59.7,50.0,28.2,0.8,Marc,Muniesa,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5580,0,0,0,0,1,0.0,0,0,0,0,45,0,0,110
91.0,3.0,46.0,64.0,1329.0,13.9,2.0,3.0,2.0,5.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,224.0,238.6,304.6,290.0,83.3,0.4,Marc,Pugh,0,23,0,0,0,2,0,0,20,15.3,0,0,0,0,0,1,0,1.9,1.8,1,0,0,45,0,0,19,0,0,0,0,1,0,0,4459,2,0,0,0,1,2.0,1,0,0,0,50,0,0,91
,,,,,,,,,,,,,,,,,,,,,,,,Mario,Lemina,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7001,0,0,0,0,0,0.0,0,0,0,0,50,0,0,20
110.0,3.0,71.0,117.0,2713.0,16.5,6.0,7.0,3.0,9.0,43.0,0.0,0.0,1.0,9.0,1.0,0.0,8.0,401.0,530.4,768.7,861.0,216.2,1.0,Marko,Arnautovic,0,24,1,0,0,8,0,1,19,29.5,0,0,0,0,1,4,0,4.2,4.8,2,0,0,90,2,0,12,0,0,0,0,10,0,0,78101,3,1,2,0,4,8.0,2,0,0,0,70,0,0,21
14.0,3.0,43.0,4.0,43.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,8.8,17.4,39.0,6.1,0.2,Marko,Grujic,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8123,0,0,0,3,3,0.0,0,0,0,0,45,0,0,14
,,,,,,,,,,,,,,,,,,,,,,,,Markus,Suttner,0,18,0,0,0,15,0,7,12,0.9,0,0,0,0,0,2,0,1.6,15.4,0,0,0,90,0,0,11,0,0,0,0,4,0,0,39852,1,3,0,2,0,0.0,1,0,0,0,45,0,0,36
,,,,,,,,,,,,,,,,,,,,,,,,Mark,Hudson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22798,0,0,0,3,0,0.0,0,0,0,0,40,0,0,38
21.0,3.0,62.0,71.0,2389.0,11.5,3.0,0.0,1.0,8.0,40.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,389.0,342.0,384.8,233.0,95.9,1.2,Mark,Noble,0,30,0,0,0,13,0,4,25,35.0,0,0,0,0,1,2,0,6.5,24.6,3,0,0,60,0,0,12,0,0,0,0,3,0,0,11166,1,0,1,0,4,5.0,2,0,0,0,55,0,0,21
1.0,3.0,58.0,48.0,1604.0,8.3,1.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,259.0,299.0,281.9,333.0,90.9,0.3,Marouane,Fellaini,0,11,0,0,0,2,0,0,10,0.8,0,0,0,0,1,0,0,0.3,2.2,0,0,0,14,0,0,20,0,0,0,0,1,0,0,20119,0,0,0,0,4,0.0,1,0,0,0,50,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,Martin,Cranie,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9463,0,0,0,3,0,0.0,0,0,0,0,40,0,0,38
31.0,2.0,42.0,46.0,2124.0,11.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,323.0,421.8,125.1,61.0,61.0,0.6,Martin,Kelly,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12549,0,0,0,3,0,0.0,0,0,0,0,45,0,0,31
80.0,2.0,41.0,52.0,1252.0,12.7,2.0,0.0,1.0,4.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,234.0,262.0,149.5,114.0,52.6,0.8,Martin,Olsson,0,33,0,0,0,20,1,4,21,1.8,0,0,0,0,0,0,0,0.7,5.0,0,0,0,90,0,0,14,0,0,0,0,0,0,0,11361,0,0,0,0,0,0.0,6,0,0,0,50,0,0,80
11.0,2.0,41.0,54.0,1372.0,13.2,0.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,303.0,286.8,152.2,83.0,52.3,7.1,Mason,Holgate,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,61326,0,0,0,0,1,0.0,0,0,0,0,45,0,0,11
,,,,,,,,,,,,,,,,,,,,,,,,Massadio,Haidara,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,70393,0,0,0,2,0,0.0,0,0,0,0,40,0,0,4
,,,,,,,,,,,,,,,,,,,,,,,,Mathew,Ryan,0,27,0,0,0,15,0,0,13,0.0,0,0,0,0,0,2,0,1.7,17.4,0,0,0,90,0,0,11,0,0,0,0,10,0,3,29416,0,0,0,2,0,0.0,2,0,0,0,45,0,0,36
,,,,,,,,,,,,,,,,,,,,,,,,Mathias,Jorgensen,1,36,0,0,1,29,1,8,18,0.2,0,0,0,0,1,0,0,2.6,14.4,0,0,0,90,0,0,6,0,0,0,0,2,0,0,5958,0,0,1,3,0,11.0,10,0,0,0,45,0,0,38
1.0,2.0,50.0,70.0,1333.0,14.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,319.0,206.0,74.0,13.0,29.4,1.0,Matteo,Darmian,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,29145,0,0,0,0,4,0.0,0,0,0,0,55,0,0,1
90.0,2.0,45.0,90.0,3240.0,20.0,0.0,2.0,0.0,9.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,631.0,770.6,491.5,80.0,134.2,0.8,Matthew,Lowton,1,27,0,0,0,22,0,7,23,16.6,0,0,0,0,0,2,0,5.0,33.0,1,0,0,90,0,1,5,0,0,0,0,5,0,0,42328,1,1,0,3,2,0.0,4,0,0,0,45,0,0,90
11.0,2.0,39.0,9.0,180.0,2.3,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,63.8,10.7,33.0,10.8,0.9,Matthew,Pennington,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6005,0,0,0,0,1,0.0,0,0,0,0,40,0,0,11
,,,,,,,,,,,,,,,,,,,,,,,,Matty,James,0,16,0,0,0,5,0,4,11,0.9,0,0,0,0,3,2,0,1.0,8.8,0,0,0,81,0,0,1,0,0,0,0,4,0,0,6163,1,0,0,3,4,0.0,2,0,0,0,45,0,0,13
35.0,3.0,53.0,115.0,2181.0,21.7,4.0,9.0,2.0,6.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,357.0,463.2,508.9,458.0,142.3,4.0,Matt,Phillips,0,18,0,0,0,7,1,3,13,31.0,1,0,0,0,0,0,0,5.4,6.8,2,0,0,71,0,0,2,0,0,0,0,3,0,0,114646,3,0,1,0,1,16.0,3,0,0,0,60,0,0,35
,,,,,,,,,,,,,,,,,,,,,,,,Matt,Ritchie,0,28,0,0,0,12,0,4,23,12.4,1,0,0,0,0,2,0,2.4,11.6,1,0,0,90,0,0,17,0,0,0,0,5,0,0,149149,0,2,0,2,0,0.0,1,0,0,0,60,0,1,4
20.0,2.0,41.0,12.0,373.0,2.9,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.6,87.9,12.0,16.5,0.2,Matt,Targett,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7415,0,0,0,0,0,0.0,0,0,0,0,45,0,0,20
57.0,4.0,52.0,8.0,204.0,1.5,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.8,52.8,71.0,14.3,0.0,Mauro,Zárate,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,674,0,0,0,3,3,0.0,0,0,0,0,55,0,0,57
91.0,3.0,50.0,8.0,134.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,24.6,18.2,70.0,10.8,0.1,Max,Gradel,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4103,0,0,0,0,1,0.0,0,0,0,0,50,0,0,91
20.0,2.0,45.0,78.0,2070.0,17.3,1.0,1.0,1.0,7.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,469.0,532.6,62.8,277.0,87.5,5.9,Maya,Yoshida,0,52,0,1,0,20,1,6,40,0.6,0,0,0,0,1,0,0,4.2,9.8,0,0,0,90,0,0,16,0,0,0,0,8,0,0,67407,0,1,3,0,0,32.0,6,0,0,0,50,0,0,20
3.0,3.0,95.0,167.0,2841.0,17.6,8.0,11.0,3.0,12.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,729.0,834.4,1649.3,734.0,322.0,7.5,Mesut,Özil,0,81,1,0,0,15,0,1,70,80.8,2,0,0,0,0,3,0,12.4,18.6,6,0,0,90,1,0,9,0,0,0,0,2,0,0,78613,3,0,2,3,4,25.0,2,0,0,0,95,0,0,3
1.0,3.0,42.0,42.0,1601.0,10.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,297.0,288.0,209.3,48.0,54.5,1.7,Michael,Carrick,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,48481,0,0,0,0,4,0.0,0,0,0,0,45,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,Michael,Hefele,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7531,0,0,0,3,0,0.0,0,0,0,0,45,0,0,38
90.0,2.0,50.0,113.0,3150.0,22.6,2.0,1.0,3.0,10.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,619.0,930.8,96.7,557.0,158.6,3.3,Michael,Keane,0,66,0,0,2,31,1,12,56,4.4,0,0,0,0,0,0,0,4.0,33.4,0,0,0,90,0,1,15,0,0,0,0,4,0,0,483590,1,1,0,0,1,2.0,8,0,0,0,55,0,0,11
21.0,3.0,67.0,132.0,2433.0,19.7,9.0,8.0,3.0,7.0,43.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,410.0,622.4,503.1,1105.0,222.7,5.3,Michail,Antonio,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6194,0,0,0,0,4,0.0,0,0,0,0,75,0,0,21
6.0,1.0,48.0,17.0,416.0,3.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,81.0,70.4,0.0,0.0,6.9,0.3,Michel,Vorm,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5079,0,0,0,2,0,0.0,0,0,0,0,50,0,0,6
8.0,4.0,84.0,48.0,254.0,5.7,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,169.0,193.2,40.9,277.0,50.7,1.2,Michy,Batshuayi,0,18,0,0,0,1,0,0,12,6.9,0,0,0,0,0,3,0,1.6,2.2,0,0,0,58,0,0,4,0,0,0,0,0,0,0,72107,2,0,0,3,2,7.0,1,0,0,0,85,0,0,8
57.0,2.0,42.0,71.0,2280.0,16.9,1.0,2.0,2.0,6.0,36.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,413.0,531.2,96.7,280.0,90.9,0.7,Miguel,Britos,0,40,0,0,0,24,0,5,29,0.3,0,0,0,0,0,3,1,9.0,49.2,0,0,0,90,0,0,10,0,0,0,0,1,0,0,19335,0,1,0,3,3,40.0,7,0,0,0,45,0,0,57
,,,,,,,,,,,,,,,,,,,,,,,,Mikel,Merino,0,15,0,0,0,6,0,2,12,2.7,0,0,0,0,0,0,0,1.2,9.4,0,0,0,14,0,0,17,0,0,0,0,1,0,0,2640,0,1,0,2,0,0.0,1,0,0,0,50,0,0,4
80.0,2.0,43.0,16.0,662.0,3.7,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,191.6,1.2,50.0,24.3,0.2,Mike,van der Hoorn,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4657,0,0,0,0,0,0.0,0,0,0,0,45,0,0,80
80.0,4.0,50.0,34.0,1145.0,6.8,0.0,2.0,0.0,4.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0,153.6,332.7,223.0,70.5,0.6,Modou,Barrow,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,368,0,0,0,0,0,0.0,0,0,0,0,50,0,0,80
88.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mohamed,Diamé,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,13068,0,0,0,2,0,0.0,0,0,0,0,50,0,0,4
3.0,3.0,45.0,26.0,694.0,5.8,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,89.0,108.6,116.0,31.1,0.4,Mohamed,Elneny,1,72,0,0,0,21,0,1,65,30.8,0,0,0,0,0,3,0,6.3,31.4,2,0,0,66,0,0,9,0,0,0,0,3,0,0,60538,2,0,1,3,4,1.0,5,0,0,0,45,0,0,3
,,,,,,,,,,,,,,,,,,,,,,,,Mohamed,Salah,1,18,0,0,1,26,0,0,14,2.8,1,0,0,0,1,2,1,8.2,24.6,0,0,0,85,1,0,18,0,0,0,0,5,0,0,874608,3,0,4,3,3,55.0,11,0,0,0,90,0,0,14
13.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Molla,Wagué,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,570,0,0,0,3,4,0.0,0,0,0,0,45,0,0,57
11.0,3.0,45.0,37.0,1073.0,8.2,1.0,0.0,1.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,214.0,216.2,112.3,90.0,42.0,0.4,Morgan,Schneiderlin,0,55,0,0,0,17,1,7,48,2.3,0,0,0,0,2,0,0,2.4,20.0,0,0,0,90,0,0,15,0,0,0,0,7,0,0,41115,0,2,0,0,1,2.0,3,0,0,0,50,0,0,11
6.0,3.0,54.0,76.0,2056.0,14.1,1.0,2.0,0.0,11.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,456.0,407.2,409.7,121.0,94.2,0.5,Mousa,Dembélé,0,86,0,0,0,22,1,0,83,18.8,4,0,0,0,1,0,0,4.2,15.0,1,0,0,89,0,0,13,0,0,0,0,9,0,0,98847,1,2,0,2,0,8.0,3,0,0,0,50,0,0,6
6.0,3.0,66.0,43.0,909.0,6.5,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,162.0,133.0,274.2,212.0,61.0,0.1,Moussa,Sissoko,0,28,0,0,0,4,0,1,22,24.8,1,0,0,0,2,0,0,4.4,7.4,2,0,0,57,0,0,13,0,0,0,0,2,0,0,13211,3,2,1,2,0,12.0,1,0,0,0,55,0,0,6
11.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muhamed,Besic,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7473,0,0,0,0,1,0.0,0,0,0,0,45,0,0,11
8.0,3.0,47.0,83.0,3138.0,17.7,1.0,1.0,0.0,13.0,33.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,554.0,515.4,432.8,244.0,119.0,11.7,N'Golo,Kanté,0,61,0,0,0,17,0,3,54,19.1,0,0,0,0,0,3,0,6.9,12.8,1,0,0,90,0,0,4,0,0,0,0,10,0,0,657402,1,2,1,3,2,37.0,2,0,0,0,50,0,0,8
35.0,3.0,58.0,110.0,2135.0,19.0,5.0,6.0,2.0,6.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,359.0,412.0,538.8,543.0,148.7,1.4,Nacer,Chadli,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34759,0,0,0,0,1,0.0,0,0,0,0,60,0,0,35
3.0,2.0,59.0,115.0,3153.0,19.5,0.0,3.0,1.0,11.0,43.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,681.0,554.0,280.3,220.0,105.8,6.4,Nacho,Monreal,0,57,0,0,0,24,0,12,54,1.3,0,0,0,0,0,3,0,3.2,30.2,0,0,0,90,0,0,9,0,0,0,0,7,0,0,227033,0,2,0,3,4,0.0,1,0,0,0,55,0,0,3
,,,,,,,,,,,,,,,,,,,,,,,,Nahki,Wells,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3137,0,0,0,3,0,0.0,0,0,0,0,50,0,0,90
13.0,3.0,44.0,6.0,269.0,1.4,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.3,Nampalys,Mendy,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2968,0,0,0,3,4,0.0,0,0,0,0,45,0,0,13
8.0,3.0,45.0,12.0,167.0,2.7,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,40.6,51.1,7.0,9.9,0.0,Nathaniel,Chalobah,0,27,0,0,0,7,0,1,19,4.3,0,0,0,0,0,3,0,1.0,4.0,0,0,0,90,0,0,10,0,0,0,0,6,0,0,87154,0,0,1,3,3,2.0,2,0,0,0,45,0,0,57
14.0,2.0,59.0,129.0,3323.0,21.9,0.0,2.0,1.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,735.0,512.0,716.5,294.0,152.4,10.3,Nathaniel,Clyne,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,35830,0,0,0,3,3,0.0,0,0,0,0,55,0,0,14
8.0,2.0,39.0,55.0,834.0,14.1,3.0,1.0,2.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,267.0,373.2,55.5,147.0,57.5,6.1,Nathan,Aké,0,60,0,0,1,25,0,4,54,0.3,0,0,0,0,0,1,0,4.1,24.0,0,0,0,90,0,0,19,0,0,0,0,9,0,0,336369,0,4,0,0,1,17.0,3,0,0,0,50,0,0,91
80.0,3.0,47.0,12.0,214.0,2.6,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,57.5,48.0,14.6,0.1,Nathan,Dyer,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2252,0,0,0,0,0,0.0,0,0,0,0,45,0,0,80
20.0,3.0,59.0,126.0,2898.0,21.4,7.0,1.0,1.0,12.0,40.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,483.0,545.6,880.3,1021.0,243.8,7.4,Nathan,Redmond,0,43,0,0,0,8,1,0,38,67.0,0,0,0,0,1,0,0,10.9,9.2,5,0,0,90,0,1,16,0,0,0,0,2,0,0,355220,2,0,2,0,0,33.0,2,0,0,0,65,0,1,20
8.0,3.0,48.0,105.0,2694.0,21.9,1.0,8.0,0.0,15.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,550.0,546.8,447.1,279.0,127.5,3.9,Nemanja,Matic,0,69,0,0,0,17,1,2,59,7.5,7,0,0,0,2,0,0,3.5,17.0,0,0,0,90,0,0,20,0,0,0,0,9,0,0,688772,2,0,0,0,4,10.0,3,0,0,0,50,0,0,1
90.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,Nick,Pope,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3195,0,0,0,3,2,0.0,0,0,0,0,45,0,0,90
43.0,2.0,59.0,100.0,2592.0,16.9,1.0,2.0,2.0,9.0,28.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,640.0,772.4,125.6,276.0,117.6,3.2,Nicolás,Otamendi,0,102,0,0,2,30,1,6,94,5.6,0,0,0,0,1,0,0,3.2,18.6,0,0,0,90,0,0,3,0,0,0,0,6,0,0,146658,0,1,0,2,0,8.0,8,0,0,0,55,0,0,43
,,,,,,,,,,,,,,,,,,,,,,,,Niki,Mäenpää,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,58538,0,0,0,2,0,0.0,0,0,0,0,40,0,0,36
57.0,3.0,50.0,65.0,2091.0,13.0,0.0,3.0,0.0,4.0,51.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,263.0,282.4,494.3,368.0,113.9,0.1,Nordin,Amrabat,0,31,0,0,0,-2,0,1,15,19.0,1,0,0,0,6,3,0,2.6,7.0,1,0,0,90,1,1,10,0,0,0,0,3,0,0,3796,5,0,0,3,3,0.0,2,0,0,0,50,0,0,57
31.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olayinka Fredrick Oladotun,Ladapo,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,45,0,0,31
80.0,4.0,45.0,5.0,82.0,1.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,33.0,39.0,8.0,0.1,Oliver,McBurnie,0,5,0,0,0,3,0,0,2,0.0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,4,0,0,14,0,0,0,0,1,0,0,99554,0,0,0,0,0,2.0,1,0,0,0,45,0,0,80
,,,,,,,,,,,,,,,,,,,,,,,,Oliver,Norwood,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,596,0,0,0,2,0,0.0,0,0,0,0,45,0,0,36
