team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name
31,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,45,15,627,3.3,0,0,0,2,10,0,0,0,1,0,0,0,116,207.2,60,2,26.8,0,31,2,46,120,3134,26.1,0,3,2,12,47,0,0,0,4,1,0,18,672,863.4,266.8,139,127.1,26.3,1,2,55,127,3070,23.1,0,4,3,12,33,0,0,0,8,0,0,16,659,749.2,40,12,443.3,77,14,133,247,64,132.8,91,15,18.9,Aaron,Wan-Bissaka
88,2,44,71,2307,16.1,2,3,0,4,53,0,0,0,5,0,0,5,483,707.6,157.2,439,130.6,0.8,13,2,55,117,3420,21.3,2,4,1,9,60,0,0,0,7,0,0,10,716,955.8,254.3,478,168.8,10.9,13,2,54,92,2596,17,3,1,2,6,41,0,0,0,6,1,0,10,533,715.8,165.3,462,134.3,8.3,1,2,53,123,3420,23.2,1,0,1,13,36,0,0,0,6,0,0,5,681,772,34,8,214.6,189,43,371,104,13,136.2,85,12,11.2,Harry,Maguire
1,2,58,52,1217,9,1,1,0,4,16,0,0,0,0,0,0,1,282,342.6,36.1,95,47.4,1.1,1,2,57,123,2535,21.6,4,0,2,11,24,0,0,0,4,0,0,9,590,743.8,35.3,230,101.2,11.5,1,2,56,56,2127,10,1,0,1,4,36,1,0,0,1,0,0,3,335,453.4,31,176,66,1.4,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,223,0,651,223,0,648,223,0,655,223,0.1,Chris,Smalling
1,3,50,26,760,5.2,0,1,0,4,6,0,0,0,2,0,0,1,154,147.4,167,61,37.6,0.1,1,3,48,98,2444,20.4,2,6,1,9,26,0,0,0,7,0,0,11,479,601.2,502.3,213,131.6,2.4,1,2,57,73,2568,12.8,2,3,1,4,44,0,0,0,8,1,0,4,450,554.4,650.5,124,133,1.7,1,2,54,24,953,4.4,0,0,0,2,10,0,0,0,5,0,0,0,158,155.6,343,133,316.6,133,32,18,400,147,49.1,308,103,0.3,Ashley,Young
,,,,,,,,,,,,,,,,,,,,,,,,1,2,49,47,1284,9.6,0,0,0,5,14,0,0,0,1,0,0,1,297,272.8,37.7,8,32,1.3,1,2,49,85,2600,17.3,1,1,1,6,40,1,0,0,1,0,0,9,527,533,75.3,118,72.8,5.2,1,2,53,116,3092,21.9,1,0,1,12,32,1,0,0,6,0,0,9,618,554,99,39,73.6,305,98,79,308,100,70.7,230,67,1.2,Victor,Lindelöf
1,2,52,45,688,8.7,0,3,2,4,6,0,0,0,1,0,0,4,202,139.2,160.5,64,36.5,6.4,1,2,48,48,787,10,0,0,0,7,2,0,0,0,2,0,0,4,216,142.6,127,144,41.5,0.5,1,2,51,91,2591,17.8,1,5,1,6,39,0,0,0,11,0,0,11,489,586.2,505.6,287,138.1,8.1,1,2,54,67,1730,12.4,0,0,0,8,15,0,0,0,7,0,0,2,381,344.2,218,83,321.2,131,30,187,208,44,85.1,188,50,0.7,Luke,Shaw
1,2,52,77,1663,14.8,1,0,0,8,13,0,0,0,5,0,0,7,394,446.4,71,147,66.5,0.7,1,2,54,23,639,4.3,0,0,0,3,8,0,0,0,6,0,0,4,126,151.4,26,47,22.5,0.1,1,2,49,2,209,0.4,0,0,0,0,5,1,0,0,2,0,0,0,15,42.2,3.1,63,10.9,0.1,1,2,48,3,121,0.6,0,0,0,0,2,0,0,0,1,0,0,0,9,20.2,450,170,1.9,455,172,6,433,160,2.8,471,174,0.1,Marcos,Rojo
1,2,55,105,2058,19.1,0,0,1,13,15,0,0,0,4,0,0,14,542,481.2,31,98,61.2,8.3,1,2,60,55,1000,9.2,1,0,1,7,6,1,0,0,2,0,0,3,248,222,28.4,79,33,5.7,1,2,50,16,636,3.2,0,0,0,1,13,0,0,0,0,1,0,0,109,125,3.4,35,16.5,1.3,1,2,47,9,148,1.9,0,0,0,1,1,0,0,0,0,0,0,0,40,32,438,166,1,470,177,0,627,217,3.3,463,170,0.1,Eric,Bailly
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,53,27,1009,5.1,0,2,0,1,18,0,0,0,3,0,0,0,171,184.4,259,94,53.7,0.2,1,2,49,4,65,0.8,0,0,0,0,1,0,0,0,0,0,0,0,10,10.4,466,175,4.3,442,165,6,434,161,1.9,478,176,0.1,José Diogo,Dalot Teixeira
1,2,50,70,1333,14,0,0,1,9,8,0,0,0,3,0,0,6,319,206,74,13,29.4,1,1,2,49,27,443,5.5,0,0,0,3,3,0,0,0,0,0,0,3,119,95,25.3,6,12.6,0.2,1,2,46,14,443,3,0,0,0,1,8,0,0,0,0,0,0,2,83,84.2,34.9,7,12.6,0.2,1,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,220,0,640,220,0,636,219,0,647,220,0,Matteo,Darmian
1,2,45,55,1584,12.2,0,0,0,5,14,0,0,0,2,0,0,4,362,437.8,35.2,89,56.3,0.7,1,2,55,116,1973,21.1,0,0,2,15,11,1,0,0,2,0,0,19,554,486.4,36.6,12,53.6,5.2,1,2,51,43,1261,8.4,0,1,1,3,17,0,0,0,1,0,0,3,273,300.8,44.8,42,39,0.5,1,2,47,2,135,0.4,0,0,0,0,3,0,0,0,0,0,0,0,22,21.4,449,169,3,448,168,23,387,140,4.7,454,166,0.1,Phil,Jones
11,4,101,221,3266,21.9,25,6,6,13,42,0,0,0,3,0,0,33,824,1171.6,701.4,1670,354.1,32.2,1,4,115,162,2866,14.1,16,7,3,14,26,0,0,1,4,0,0,18,593,831,572.4,1334,273.2,21.9,1,4,107,115,2126,10.7,12,1,3,4,38,0,0,0,4,0,0,14,361,550.6,330.2,1052,193.5,3.9,1,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,92,0,666,92,0,666,92,0,666,92,0.3,Romelu,Lukaku
1,4,64,76,1712,11.9,5,3,0,7,15,0,0,0,3,0,0,2,287,316.2,411.4,734,145.5,10.6,1,4,73,104,1799,14.2,7,5,1,10,16,0,0,0,3,0,0,11,387,470.8,412.1,838,171.7,7.6,1,4,73,128,2331,17.5,10,7,3,6,35,0,0,0,3,1,0,14,425,650,542.3,1064,224.6,21.9,1,4,89,177,2645,19.9,17,8,5,9,29,0,0,2,3,0,0,31,665,887,19,5,563.7,40,4,1265,13,10,271.7,15,7,18.1,Marcus,Rashford
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,45,4,115,0.9,0,0,0,0,2,0,0,0,0,0,0,0,12,24,43.3,90,15.7,0.2,1,4,48,103,1303,21.5,10,1,1,6,13,0,0,0,0,0,0,17,430,449.6,157,21,222.7,184,27,502,74,36,117,115,26,26.9,Mason,Greenwood
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,57,120,3420,21.1,0,0,2,7,54,0,0,0,1,0,123,7,636,846,0,0,84.5,16.2,1,1,53,143,3420,27,0,0,3,13,36,0,0,0,2,0,95,8,630,695,55,13,0,657,72,0,655,70,69.2,236,13,11.5,David,de Gea
1,1,47,23,180,4.9,0,0,1,2,0,0,1,0,0,0,10,3,80,77.2,0,0,7.7,0.2,1,1,47,7,90,1.5,0,0,0,1,0,0,0,0,0,0,3,0,26,26.4,0,0,2.6,0.7,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,72,0,627,61,0,616,58,0,639,72,0.2,Sergio,Romero
110,1,43,106,2520,24.7,0,0,3,9,34,0,0,0,1,0,91,9,546,644,0,0,64.7,6.5,110,1,42,5,270,1.2,0,0,0,0,7,0,0,0,0,0,8,0,44,64.2,0,0,6.3,0.2,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,73,0,629,62,0,620,59,0,641,73,0.1,Lee,Grant
1,3,82,115,2608,14,5,4,2,13,21,0,0,0,7,0,0,14,512,713,953.5,839,250,7.3,1,3,79,138,2145,17.5,6,13,4,11,20,0,0,0,5,1,0,15,528,710.8,663.5,780,215.6,14.7,1,3,86,179,3007,20.8,13,10,5,8,43,0,0,3,6,0,0,19,648,1096.8,822.3,1246,316.9,33.7,1,3,83,51,1202,6.1,1,4,1,6,9,0,0,1,1,0,0,2,215,295.8,245,100,420,93,66,193,203,108,91,173,87,3.5,Paul,Pogba
1,3,92,95,1553,10.3,4,6,3,9,13,0,0,0,2,0,0,9,302,382.8,399.1,579,136.2,2.5,1,3,78,125,1572,16,9,6,1,9,13,0,0,0,1,0,0,7,403,535.4,509.3,748,179.5,2.6,1,3,72,122,1613,16.9,10,4,3,5,25,0,0,0,2,0,0,13,389,532.8,503.3,755,178.9,3.4,1,3,85,200,2625,23.5,17,9,5,14,27,0,0,1,1,0,0,14,544,855.6,22,6,439.3,80,56,1297,11,3,259.4,16,8,22.5,Anthony,Martial
3,3,117,264,3217,22.6,24,11,9,13,41,0,0,1,6,0,0,32,834,1357.8,1278.3,1896,453.4,29.7,1,3,114,152,2546,13.3,9,10,4,11,32,0,0,1,5,0,0,13,515,823.2,1155.2,1281,326.1,3,1,3,100,47,869,4.7,1,5,0,2,10,0,0,0,3,0,0,1,168,207.6,297.2,307,81.1,1.2,1,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,276,0,664,277,0,664,277,0,664,277,0.4,Alexis,Sánchez
1,3,56,60,1360,10.7,1,3,1,7,12,0,0,0,3,0,0,3,227,229.4,522.3,439,118,0.8,1,3,60,128,1807,21.3,8,6,2,9,18,0,0,0,2,0,0,10,450,526.6,519.1,711,175.3,10.3,1,3,67,78,1657,11.6,4,3,1,3,26,0,0,0,3,0,0,5,270,310,306.1,395,101.1,2.6,1,3,63,32,923,5.1,1,0,0,1,14,0,0,0,3,0,0,0,99,109,375,157,278.2,151,95,297,135,73,68.2,241,117,0.7,Jesse,Lingard
1,3,72,102,1614,14.2,6,3,1,10,16,1,0,0,3,0,0,14,457,457.6,747.5,598,179.9,2,1,3,68,100,1919,14.7,3,5,1,15,10,0,0,0,1,0,0,6,418,422.8,849.9,453,172.1,2,1,3,61,70,1284,11.5,3,4,2,5,15,0,0,0,3,0,0,7,274,258.4,464,262,98.6,1.2,1,3,61,38,747,6.2,0,2,1,4,8,0,0,0,1,0,0,2,139,109.2,374,156,293.9,142,88,130,251,130,53.4,289,137,0.4,Juan,Mata
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,57,95,2281,16.7,3,6,0,7,29,0,0,0,4,0,0,2,308,415.2,180,71,428.1,86,59,622,58,31,146,72,42,4.9,Daniel,James
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,53,40,1039,7.5,1,2,0,1,19,0,0,0,2,0,0,3,180,177.6,203.2,87,46.9,1.2,1,3,51,50,2157,9.8,0,0,0,6,26,0,0,0,8,0,0,0,358,430.6,172,65,542.7,46,35,260,157,91,123.5,105,60,0.3,Frederico,Rodrigues de Paula Santos
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,50,2,25,0.4,0,0,0,0,1,0,0,0,0,0,0,0,4,5.2,2.3,18,2.6,0,1,3,47,2,19,0.4,0,0,0,0,1,0,0,0,0,0,0,0,7,4.2,483,205,24.8,396,189,2,446,206,3.1,465,194,0.1,Angel,Gomes
1,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,27,590,6,1,1,1,1,13,0,0,0,5,0,0,2,115,132.8,139.5,67,33.8,0.3,1,3,47,60,1478,12.8,1,3,0,6,16,0,0,0,3,0,0,1,198,245.6,279,114,432.1,84,58,343,115,60,102.3,146,77,0.4,Andreas,Pereira
8,3,48,105,2694,21.9,1,8,0,15,24,0,0,0,4,0,0,1,550,546.8,447.1,279,127.5,3.9,1,3,47,91,3117,19.4,1,1,1,16,26,0,0,0,6,0,0,3,576,681.4,427.9,168,127.9,9.1,1,3,50,59,2437,11.8,1,0,0,6,37,0,0,0,6,1,0,2,371,477.6,247.9,183,90.9,0.7,1,3,48,55,1578,11.5,0,2,0,10,13,0,0,0,2,0,0,2,287,357.4,205,84,250.3,165,103,53,346,167,66.2,247,119,0.4,Nemanja,Matic
1,3,45,3,97,0.7,0,0,0,1,0,0,0,0,1,0,0,0,16,22.2,19.1,17,5.8,0,1,3,42,21,629,5,0,0,0,4,3,0,0,0,2,0,0,0,96,78.2,53.6,11,14.2,0.8,1,3,42,38,862,9,2,0,1,1,18,0,0,0,1,0,0,4,152,175.4,33.1,180,38.8,1.2,1,3,48,74,1765,15.4,3,2,0,3,20,0,0,0,2,0,0,6,310,415.6,179,70,238.4,175,109,310,131,71,96.4,163,83,1,Scott,McTominay
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,45,2,37,0.4,0,0,0,0,1,0,0,0,0,0,0,0,3,6.2,2.1,39,4.7,0,1,3,42,3,34,0.7,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4,498,211,1.1,467,209,6,430,200,0.7,497,212,0.5,Tahith,Chong
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,43,1,8,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,2.2,494,209,2.8,449,203,0,551,219,0.5,498,213,0.2,James,Garner
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,44,7,187,1.6,0,0,0,0,3,0,0,0,0,0,0,0,30,17.6,455,172,6.2,437,162,0,560,213,2.4,476,175,0.1,Axel,Tuanzebe
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,38,51,1003,13.4,1,1,1,5,11,0,0,0,6,0,0,3,228,200,313,121,191.2,204,50,100,281,83,49.2,306,101,3.4,Brandon,Williams
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,90,117,1187,13,8,8,6,9,6,0,0,0,2,0,0,18,366,551.8,102,34,479.3,62,45,361,107,55,139.2,82,48,28.4,Bruno Miguel,Borges Fernandes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,59,11,92,1.9,0,0,0,0,0,0,0,0,0,0,0,0,24,23,447,60,23.8,398,58,135,246,55,18.1,398,56,0.3,Odion,Ighalo
1,2,41,9,97,2.2,0,0,0,1,0,0,0,0,0,0,0,0,36,12.8,2.9,8,2.4,0.2,31,2,44,39,1592,8.9,0,0,0,2,29,0,0,0,2,0,0,3,279,326.6,103.7,43,47.4,1,54,2,45,14,791,3.1,0,0,0,1,18,1,0,0,3,0,0,1,119,136.4,100.3,28,26.4,0.3,1,2,45,7,136,1.6,0,0,0,1,1,0,0,0,1,0,0,0,27,12,465,174,28.6,383,139,6,432,159,4.2,456,168,0,Timothy,Fosu-Mensah
,,,,,,,,,,,,,,,,,,,,,,,,4,3,54,116,2802,21.5,3,7,1,9,35,0,0,0,6,0,0,10,489,561.2,844.4,520,192.6,2.3,4,3,58,110,2927,19,2,8,0,10,40,0,0,1,9,0,0,7,504,712.4,973.8,448,213.6,0.6,4,2,53,74,1312,14,2,1,2,8,19,0,0,1,4,0,0,7,293,285.4,252,98,482.7,59,12,218,185,36,98.6,157,41,0.9,Matt,Ritchie
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,45,93,2000,20.7,4,1,3,7,23,0,0,0,12,0,0,9,403,669.4,148.6,220,103.8,1.3,4,2,50,55,1669,11,2,1,0,4,38,0,0,0,5,0,0,2,297,440.6,160,59,58.3,332,112,179,215,48,67.8,242,73,1.1,Fabian,Schär
6,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,2,45,88,2842,19.6,0,2,2,7,37,1,0,0,5,0,0,5,467,494.4,340.7,63,90,1.7,4,2,45,63,2472,14,1,2,0,5,41,1,0,0,6,1,0,1,325,436.4,406.3,113,95.8,0.9,4,2,44,26,934,5.9,1,0,0,1,18,0,0,0,3,0,0,0,122,165.6,336,130,118.1,259,72,43,358,129,32.9,351,125,0.1,DeAndre,Yedlin
80,2,42,63,2430,15,0,1,1,6,41,0,0,0,7,0,0,4,435,579.4,38.2,206,82.9,1.9,80,2,45,85,2676,18.9,1,1,2,7,44,1,0,0,5,0,0,10,500,736,75.4,187,100,3.3,4,2,44,47,1482,10.7,0,2,0,3,24,0,0,0,2,0,0,5,277,350,63.7,70,48.5,0.2,4,2,46,102,2617,22.2,2,3,4,8,42,1,0,0,8,0,0,13,507,741,42,14,74.5,303,97,223,180,33,103.7,142,36,2.9,Federico,Fernández
,,,,,,,,,,,,,,,,,,,,,,,,4,2,42,52,1602,12.4,0,0,0,5,18,0,0,0,1,0,0,0,280,333.6,97.8,58,49,1.1,4,2,44,67,1986,15.2,0,0,1,7,27,0,0,0,1,0,0,3,365,424.2,94,58,57.6,0.2,4,2,43,44,1227,10.2,0,0,0,5,20,1,0,0,2,0,0,4,230,265.2,268,106,63.1,326,108,50,347,124,37.7,335,120,0.2,Paul,Dummett
56,2,43,38,1430,8.8,1,0,0,2,28,0,0,0,2,0,0,0,210,242.2,98.7,66,40.8,0,4,2,42,49,1757,11.7,0,1,0,4,31,0,0,0,2,0,0,1,247,266,164.8,26,45.9,0.6,4,2,43,53,1098,12.3,0,3,1,4,16,0,0,0,2,0,0,5,231,231,127.3,28,38.8,0.3,4,2,43,65,1597,15.1,0,1,1,8,21,0,0,0,5,0,0,4,288,232,290,115,100.8,278,82,40,361,131,37.3,338,121,0.2,Javier,Manquillo
,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,66,2103,15.3,0,2,1,5,32,0,0,0,3,0,0,6,406,557,92.3,139,78.9,0.9,4,2,44,35,1054,8,0,0,0,4,13,0,0,0,0,0,0,0,209,211.6,82.5,59,35.3,0.1,4,2,43,24,440,5.6,2,0,1,1,10,0,0,0,0,0,0,1,88,132,356,139,12.6,419,158,81,303,96,22.5,383,138,0,Florian,Lejeune
,,,,,,,,,,,,,,,,,,,,,,,,4,2,49,116,2927,23.7,3,0,2,9,31,0,0,0,5,0,0,9,567,800,77.2,234,111.5,9.5,4,2,47,95,2745,20.2,0,1,1,10,36,0,0,0,4,0,0,8,539,632.4,46.8,113,79.6,3.1,4,2,42,73,2076,17.4,1,0,1,8,31,0,0,0,5,0,0,3,358,403,184,66,28.1,386,141,125,255,69,55.7,281,90,3.8,Jamaal,Lascelles
,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,64,1745,14.9,2,1,1,4,30,0,0,0,3,0,0,6,317,433.6,50.8,190,67.5,1.5,4,2,45,42,857,9.3,3,0,1,2,15,0,0,0,1,0,0,4,194,293.2,25,105,42.6,0.2,4,2,43,49,1186,11.4,2,0,1,4,14,0,0,0,3,0,0,2,216,331.4,224,87,14.9,414,155,128,252,67,47.6,314,107,0.2,Ciaran,Clark
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,56,24,514,4.3,1,0,0,1,10,0,0,0,1,0,0,0,65,71.8,66.8,140,27.4,0.1,4,4,51,9,207,1.8,0,0,0,0,7,0,0,0,0,0,0,0,25,12.6,464,62,15.4,413,61,12,413,69,3.7,460,66,0.1,Yoshinori,Muto
110,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,4,55,69,1703,12.5,4,1,0,5,25,0,0,1,2,0,0,5,227,291.2,254.8,526,106.5,0.4,4,4,47,30,586,6.4,2,0,0,1,15,0,0,0,1,0,0,3,89,121.4,35.9,290,44.6,2.1,4,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,89,0,644,89,0,640,89,0,650,89,0,Jose Luis,Mato Sanmartín
,,,,,,,,,,,,,,,,,,,,,,,,4,1,45,53,1080,11.8,0,0,1,4,11,0,1,0,0,0,26,5,215,234.6,0,0,23.3,1,4,1,50,131,3420,26.2,0,0,0,11,48,0,0,0,1,0,96,10,647,783.6,0,0,78.4,1,4,1,51,143,3420,28,0,0,1,11,58,0,0,0,0,0,139,7,719,1019,6,2,0,649,69,0,645,66,102,149,2,2,Martin,Dubravka
,,,,,,,,,,,,,,,,,,,,,,,,4,1,43,33,900,7.7,0,0,1,2,15,1,0,0,0,0,35,2,172,258.8,0,0,25.9,0.2,4,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,65,0,561,48,0,538,43,0,578,65,0.1,Karl,Darlow
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,39,0,492,17,0,460,9,0,514,39,0.8,Frederick,Woodman
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,60,28,758,4.7,0,2,0,3,11,0,0,0,0,0,0,0,107,121.4,189.8,235,54.6,0.2,4,3,58,109,3020,18.8,4,2,1,12,48,0,0,0,5,0,0,5,356,481.6,142,55,450.2,71,52,750,44,21,168,55,31,0.8,Miguel,Almirón
,,,,,,,,,,,,,,,,,,,,,,,,4,3,48,78,1776,16.3,2,4,1,6,22,0,0,0,1,0,0,5,236,308.8,340.6,480,112.9,1.2,4,3,51,55,1481,10.8,1,1,0,6,18,0,0,0,2,0,0,0,175,218.8,273,331,82.3,0.1,4,3,53,37,738,7,0,3,0,3,15,0,0,0,2,0,0,0,104,121.4,361,149,186.7,209,129,55,343,165,36.3,342,148,0.1,Christian,Atsu
80,3,50,41,1291,8.2,0,1,0,4,28,0,0,0,3,0,0,0,220,160.4,210.9,77,44.4,0.1,80,3,46,73,1865,15.9,2,2,1,5,29,0,0,0,2,0,0,9,340,307.2,338.1,152,79.7,0.9,4,3,47,38,1298,8.1,0,1,0,4,20,0,0,0,2,0,0,1,197,163.2,258.4,45,46.7,0.1,4,3,47,4,135,0.9,0,0,0,0,6,0,0,0,0,0,0,0,18,17.8,454,189,39.8,362,181,0,623,259,5.8,447,189,0,Sung-yueng,Ki
,,,,,,,,,,,,,,,,,,,,,,,,4,3,52,73,2264,14,1,4,1,6,30,0,0,0,2,2,0,4,360,442.6,639.9,243,132.3,0.6,4,3,53,39,943,7.4,1,1,0,5,13,0,0,0,1,0,0,2,170,226.2,351.7,154,73.2,0.3,4,3,49,105,2118,21.4,6,2,0,8,34,0,0,0,3,0,0,15,437,559.4,94,30,597.4,35,28,344,114,59,150.4,67,39,1,Jonjo,Shelvey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,26,686,5.8,1,1,0,3,9,0,0,0,2,0,0,1,117,130.4,71.8,106,30.9,0,4,3,50,44,1370,8.8,1,2,0,2,26,0,0,0,2,1,0,0,181,235.8,288,119,217.1,187,118,155,233,123,60.8,267,129,0.2,Sean,Longstaff
,,,,,,,,,,,,,,,,,,,,,,,,4,3,43,41,1365,9.5,1,0,0,3,25,0,0,0,7,0,0,0,171,273.6,164.7,144,58.2,0.2,4,3,43,69,1857,16,1,4,1,7,25,0,0,0,3,1,0,5,306,412,298.8,232,94.4,1.4,4,3,44,73,2220,16.6,1,4,0,8,36,0,0,0,4,1,0,3,309,368.6,199,81,227.6,182,115,189,206,111,78.5,203,106,3.1,Isaac,Hayden
6,2,58,84,1530,14.5,2,3,2,8,11,0,0,0,8,0,0,6,357,387.4,371.5,237,99.6,4.3,6,2,64,24,800,3.8,0,2,0,2,14,0,0,0,4,0,0,0,136,159.4,181.6,117,45.9,0.3,6,2,58,86,1792,14.8,0,4,0,8,16,0,0,0,5,0,0,5,352,343.6,416.6,216,97.6,1.1,4,2,53,47,1753,8.9,0,0,0,5,28,0,0,0,7,0,0,0,290,288.4,249,96,230.8,181,41,44,357,128,56.5,280,89,1.3,Danny,Rose
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,55,78,2678,14.2,2,2,0,9,46,0,0,0,7,0,0,3,236,330.8,225,26,433.4,82,10,641,52,24,140.5,80,23,0.9,Joelinton Cássio,Apolinário de Lira
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,221,0,560,222,0,537,213,0,577,224,0.1,Jack,Colback
,,,,,,,,,,,,,,,,,,,,,,,,4,3,50,51,1137,10.2,1,2,0,2,25,0,0,0,0,0,0,2,171,161.8,159.7,227,54.7,0.1,4,3,47,16,296,3.4,0,1,0,1,8,0,0,0,0,0,0,0,50,53.6,31.1,22,10.7,0,4,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,260,0,631,261,0,624,260,0,642,262,0,Jacob,Murphy
