team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,first_name,second_name,assists_1_17_18,attempted_passes_1_17_18,big_chances_created_1_17_18,big_chances_missed_1_17_18,bonus_1_17_18,bps_1_17_18,clean_sheets_1_17_18,clearances_blocks_interceptions_1_17_18,completed_passes_1_17_18,creativity_1_17_18,dribbles_1_17_18,errors_leading_to_goal_1_17_18,errors_leading_to_goal_attempt_1_17_18,fouls_1_17_18,goals_conceded_1_17_18,goals_scored_1_17_18,ict_index_1_17_18,influence_1_17_18,key_passes_1_17_18,minutes_1_17_18,offside_1_17_18,open_play_crosses_1_17_18,own_goals_1_17_18,penalties_conceded_1_17_18,penalties_missed_1_17_18,penalties_saved_1_17_18,recoveries_1_17_18,red_cards_1_17_18,saves_1_17_18,selected_1_17_18,tackled_1_17_18,tackles_1_17_18,target_missed_1_17_18,threat_1_17_18,total_points_1_17_18,value_1_17_18,winning_goals_1_17_18,yellow_cards_1_17_18,team_code_17_18,element_type_17_18,total_points_17_18,now_cost_17_18
11.0,2.0,41.0,54.0,1372.0,13.2,0.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,303.0,286.8,152.2,83.0,52.3,7.1,1183,9.3,0,0,0,4,14,0,0,0,3,0,0,0,214,285.8,93.9,105,48.5,1.0,Mason,Holgate,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61326,0,0,0,0.0,0,45,0,0,11,2,37,45
4.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0.0,1.8,Massadio,Haidara,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,70393,0,0,0,0.0,0,40,0,0,4,2,1,40
36.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420,31.7,0,0,3,10,54,0,2,0,0,0,124,13,726,911.6,0.0,0,91.1,3.4,Mathew,Ryan,0,27,0,0,0,15,0,0,13,0.0,0,0,0,0,2,0,1.7,17.4,0,90,0,0,0,0,0,0,10,0,3,29416,0,0,0,0.0,2,45,0,0,36,1,146,45
38.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420,23.8,0,3,2,10,58,0,0,0,6,0,0,9,623,768.6,123.6,169,106.2,6.6,Mathias,Jorgensen,1,36,0,0,1,29,1,8,18,0.2,0,0,0,1,0,0,2.6,14.4,0,90,0,0,0,0,0,0,2,0,0,5958,0,0,1,11.0,10,45,0,0,38,2,107,45
1.0,2.0,50.0,70.0,1333.0,14.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,319.0,206.0,74.0,13.0,29.4,1.0,443,5.5,0,0,0,3,3,0,0,0,0,0,0,3,119,95.0,25.3,6,12.6,0.2,Matteo,Darmian,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29145,0,0,0,0.0,0,55,0,0,1,2,27,55
90.0,2.0,45.0,90.0,3240.0,20.0,0.0,2.0,0.0,9.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,631.0,770.6,491.5,80.0,134.2,0.8,2295,20.2,0,3,0,8,26,0,0,0,1,0,0,4,450,574.6,264.9,46,89.0,4.9,Matthew,Lowton,1,27,0,0,0,22,0,7,23,16.6,0,0,0,0,2,0,5.0,33.0,1,90,0,1,0,0,0,0,5,0,0,42328,1,1,0,0.0,4,45,0,0,90,2,89,45
11.0,2.0,39.0,9.0,180.0,2.3,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,63.8,10.7,33.0,10.8,0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Matthew,Pennington,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6005,0,0,0,0.0,0,40,0,0,11,2,0,40
13.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991,5.9,0,0,0,4,15,0,0,0,2,0,0,0,121,114.6,52.7,145,31.4,0.2,Matty,James,0,16,0,0,0,5,0,4,11,0.9,0,0,0,3,2,0,1.0,8.8,0,81,0,0,0,0,0,0,4,0,0,6163,1,0,0,0.0,2,45,0,0,13,3,26,45
35.0,3.0,53.0,115.0,2181.0,21.7,4.0,9.0,2.0,6.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,357.0,463.2,508.9,458.0,142.3,4.0,2087,15.0,2,3,0,10,32,0,0,0,3,0,0,3,276,370.2,531.8,345,124.7,0.5,Matt,Phillips,0,18,0,0,0,7,1,3,13,31.0,1,0,0,0,0,0,5.4,6.8,2,71,0,0,0,0,0,0,3,0,0,114646,3,0,1,16.0,3,60,0,0,35,3,81,60
4.0,3.0,46.0,40.0,1036.0,6.0,1.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,160.0,168.0,239.3,141.0,54.7,0.1,2802,21.5,3,7,1,9,35,0,0,0,6,0,0,10,489,561.2,844.4,520,192.6,2.3,Matt,Ritchie,0,28,0,0,0,12,0,4,23,12.4,1,0,0,0,2,0,2.4,11.6,1,90,0,0,0,0,0,0,5,0,0,149149,0,2,0,0.0,1,60,0,1,4,3,116,60
20.0,2.0,41.0,12.0,373.0,2.9,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,64.6,87.9,12.0,16.5,0.2,166,0.5,0,0,0,0,6,0,0,0,0,0,0,0,35,42.2,38.6,0,8.1,0.1,Matt,Targett,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7415,0,0,0,0.0,0,45,0,0,20,2,2,45
91.0,3.0,50.0,8.0,134.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,24.6,18.2,70.0,10.8,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Max,Gradel,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4103,0,0,0,0.0,0,50,0,0,91,3,0,50
20.0,2.0,45.0,78.0,2070.0,17.3,1.0,1.0,1.0,7.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,469.0,532.6,62.8,277.0,87.5,5.9,2049,16.5,2,1,0,6,32,0,0,0,2,1,0,6,413,525.2,67.0,236,83.0,1.7,Maya,Yoshida,0,52,0,1,0,20,1,6,40,0.6,0,0,0,1,0,0,4.2,9.8,0,90,0,0,0,0,0,0,8,0,0,67407,0,1,3,32.0,6,50,0,0,20,2,76,50
1.0,3.0,42.0,42.0,1601.0,10.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,297.0,288.0,209.3,48.0,54.5,1.7,108,1.0,0,0,0,1,0,0,0,0,0,0,0,0,19,23.2,13.7,41,7.8,1.0,Michael,Carrick,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,48481,0,0,0,0.0,0,45,0,0,1,3,4,45
38.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.2,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,0.1,0,0.4,0.1,Michael,Hefele,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7531,0,0,0,0.0,0,45,0,0,38,2,1,45
90.0,2.0,50.0,113.0,3150.0,22.6,2.0,1.0,3.0,10.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,619.0,930.8,96.7,557.0,158.6,3.3,2559,15.3,0,1,0,7,46,0,0,0,3,0,0,11,513,703.4,58.4,124,88.7,5.1,Michael,Keane,0,66,0,0,2,31,1,12,56,4.4,0,0,0,0,0,0,4.0,33.4,0,90,0,1,0,0,0,0,4,0,0,483590,1,1,0,2.0,8,55,0,0,11,2,81,55
21.0,3.0,67.0,132.0,2433.0,19.7,9.0,8.0,3.0,7.0,43.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,410.0,622.4,503.1,1105.0,222.7,5.3,1350,8.4,3,2,0,7,23,0,0,0,1,0,0,1,188,296.6,256.3,393,94.6,0.2,Michail,Antonio,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6194,0,0,0,0.0,0,75,0,0,21,3,62,75
6.0,1.0,48.0,17.0,416.0,3.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,81.0,70.4,0.0,0.0,6.9,0.3,90,0.6,0,0,0,0,1,0,0,0,0,0,4,0,17,19.0,0.0,0,1.9,0.1,Michel,Vorm,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5079,0,0,0,0.0,0,50,0,0,6,1,3,50
8.0,4.0,84.0,48.0,254.0,5.7,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,169.0,193.2,40.9,277.0,50.7,1.2,351,3.1,2,1,1,1,7,1,0,0,0,0,0,3,77,99.4,39.0,123,25.7,0.5,Michy,Batshuayi,0,18,0,0,0,1,0,0,12,6.9,0,0,0,0,3,0,1.6,2.2,0,58,0,0,0,0,0,0,0,0,0,72107,2,0,0,7.0,1,85,0,0,8,4,25,85
57.0,2.0,42.0,71.0,2280.0,16.9,1.0,2.0,2.0,6.0,36.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,413.0,531.2,96.7,280.0,90.9,0.7,795,5.1,1,0,0,2,16,0,0,0,3,1,0,0,149,180.4,42.7,51,27.3,0.5,Miguel,Britos,0,40,0,0,0,24,0,5,29,0.3,0,0,0,0,3,1,9.0,49.2,0,90,0,0,0,0,0,0,1,0,0,19335,0,1,0,40.0,7,45,0,0,57,2,22,45
4.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337,10.0,1,1,0,3,18,0,0,0,4,0,0,4,271,374.8,236.7,156,76.9,0.1,Mikel,Merino,0,15,0,0,0,6,0,2,12,2.7,0,0,0,0,0,0,1.2,9.4,0,14,0,0,0,0,0,0,1,0,0,2640,0,1,0,0.0,1,50,0,0,4,3,49,50
80.0,2.0,43.0,16.0,662.0,3.7,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,191.6,1.2,50.0,24.3,0.2,1944,16.8,1,0,1,8,27,0,0,0,4,0,0,4,396,460.6,72.6,160,69.4,1.2,Mike,van der Hoorn,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4657,0,0,0,0.0,0,45,0,0,80,2,74,45
80.0,4.0,50.0,34.0,1145.0,6.8,0.0,2.0,0.0,4.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0,153.6,332.7,223.0,70.5,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Modou,Barrow,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0.0,0,50,0,0,80,3,0,50
3.0,3.0,45.0,26.0,694.0,5.8,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,89.0,108.6,116.0,31.1,0.4,865,5.2,0,1,0,3,12,0,0,0,3,1,0,0,156,138.2,194.4,92,42.5,3.0,Mohamed,Elneny,1,72,0,0,0,21,0,1,65,30.8,0,0,0,0,3,0,6.3,31.4,2,66,0,0,0,0,0,0,3,0,0,60538,2,0,1,1.0,5,45,0,0,3,3,22,45
14.0,3.0,87.0,171.0,2228.0,19.7,13.0,8.0,4.0,8.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,631.0,860.0,1081.8,1125.0,306.5,26.0,2905,28.6,32,12,11,15,29,0,0,1,1,0,0,26,881,1496.2,942.5,2109,454.4,56.7,Mohamed,Salah,1,18,0,0,1,26,0,0,14,2.8,1,0,0,1,2,1,8.2,24.6,0,85,1,0,0,0,0,0,5,0,0,874608,3,0,4,55.0,11,90,0,0,14,3,303,90
11.0,3.0,45.0,37.0,1073.0,8.2,1.0,0.0,1.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,214.0,216.2,112.3,90.0,42.0,0.4,2124,11.1,0,0,0,6,38,0,0,0,4,1,0,1,344,361.2,159.2,52,57.2,0.5,Morgan,Schneiderlin,0,55,0,0,0,17,1,7,48,2.3,0,0,0,2,0,0,2.4,20.0,0,90,0,0,0,0,0,0,7,0,0,41115,0,2,0,2.0,3,50,0,0,11,3,52,50
6.0,3.0,66.0,43.0,909.0,6.5,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,162.0,133.0,274.2,212.0,61.0,0.1,1385,10.9,1,1,0,7,18,0,0,0,3,0,0,0,246,245.8,384.7,281,91.1,0.4,Moussa,Sissoko,0,28,0,0,0,4,0,1,22,24.8,1,0,0,2,0,0,4.4,7.4,2,57,0,0,0,0,0,0,2,0,0,13211,3,2,1,12.0,1,55,0,0,6,3,58,55
11.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,10,18.2,11.5,0,3.0,0.1,Muhamed,Besic,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7473,0,0,0,0.0,0,45,0,0,11,3,2,45
35.0,3.0,58.0,110.0,2135.0,19.0,5.0,6.0,2.0,6.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,359.0,412.0,538.8,543.0,148.7,1.4,213,2.7,1,0,1,1,4,0,0,0,1,0,0,3,38,44.4,26.4,35,10.6,0.2,Nacer,Chadli,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,34759,0,0,0,0.0,0,60,0,0,35,3,15,60
3.0,2.0,59.0,115.0,3153.0,19.5,0.0,3.0,1.0,11.0,43.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,681.0,554.0,280.3,220.0,105.8,6.4,2241,22.8,5,2,3,10,29,0,0,0,3,0,0,15,604,693.6,238.7,305,124.0,8.0,Nacho,Monreal,0,57,0,0,0,24,0,12,54,1.3,0,0,0,0,3,0,3.2,30.2,0,90,0,0,0,0,0,0,7,0,0,227033,0,2,0,0.0,1,55,0,0,3,2,130,55
90.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1.8,0,0,0,0,3,0,0,0,0,0,0,0,20,7.2,3.5,37,4.7,0.1,Nahki,Wells,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3137,0,0,0,0.0,0,50,0,0,90,4,9,50
13.0,3.0,44.0,6.0,269.0,1.4,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,16.8,24.9,0.0,4.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Nampalys,Mendy,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0.0,0,45,0,0,13,3,0,45
8.0,3.0,45.0,12.0,167.0,2.7,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,40.6,51.1,7.0,9.9,0.0,447,3.1,0,0,0,3,7,0,0,0,1,0,0,0,40,78.8,26.5,95,20.0,0.8,Nathaniel,Chalobah,0,27,0,0,0,7,0,1,19,4.3,0,0,0,0,3,0,1.0,4.0,0,90,0,0,0,0,0,0,6,0,0,87154,0,0,1,2.0,2,45,0,0,57,3,13,45
14.0,2.0,59.0,129.0,3323.0,21.9,0.0,2.0,1.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,735.0,512.0,716.5,294.0,152.4,10.3,173,1.3,0,0,0,1,1,0,0,0,1,0,0,0,25,21.8,23.8,41,8.7,0.3,Nathaniel,Clyne,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,35830,0,0,0,0.0,0,55,0,0,14,2,7,55
80.0,3.0,47.0,12.0,214.0,2.6,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,40.0,57.5,48.0,14.6,0.1,1300,9.3,0,1,0,3,21,0,0,0,2,0,0,0,139,103.8,211.1,174,48.7,0.2,Nathan,Dyer,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2252,0,0,0,0.0,0,45,0,0,80,3,41,45
20.0,3.0,59.0,126.0,2898.0,21.4,7.0,1.0,1.0,12.0,40.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,483.0,545.6,880.3,1021.0,243.8,7.4,1938,12.2,1,3,0,7,31,0,0,0,3,0,0,3,296,347.0,630.9,493,147.2,1.8,Nathan,Redmond,0,43,0,0,0,8,1,0,38,67.0,0,0,0,1,0,0,10.9,9.2,5,90,0,1,0,0,0,0,2,0,0,355220,2,0,2,33.0,2,65,0,1,20,3,72,65
8.0,3.0,48.0,105.0,2694.0,21.9,1.0,8.0,0.0,15.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,550.0,546.8,447.1,279.0,127.5,3.9,3117,19.4,1,1,1,16,26,0,0,0,6,0,0,3,576,681.4,427.9,168,127.9,9.1,Nemanja,Matic,0,69,0,0,0,17,1,2,59,7.5,7,0,0,2,0,0,3.5,17.0,0,90,0,0,0,0,0,0,9,0,0,688772,2,0,0,10.0,3,50,0,0,1,3,91,50
90.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3114,30.4,0,0,3,11,35,0,1,0,3,0,113,19,701,862.4,40.0,0,90.1,10.1,Nick,Pope,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3195,0,0,0,0.0,0,45,0,0,90,1,152,45
57.0,3.0,50.0,65.0,2091.0,13.0,0.0,3.0,0.0,4.0,51.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,263.0,282.4,494.3,368.0,113.9,0.1,198,1.2,0,0,0,1,3,0,0,0,0,0,0,0,11,22.8,46.5,10,8.0,0.0,Nordin,Amrabat,0,31,0,0,0,-2,0,1,15,19.0,1,0,0,6,3,0,2.6,7.0,1,90,1,1,0,0,0,0,3,0,0,3796,5,0,0,0.0,2,50,0,0,57,3,6,50
31.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.2,0,0,0,0,1,0,0,0,0,0,0,0,3,0.4,1.1,0,0.2,1.0,Olayinka Fredrick Oladotun,Ladapo,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45,0,0,31,4,1,45
80.0,4.0,45.0,5.0,82.0,1.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,33.0,39.0,8.0,0.1,267,3.5,0,1,0,0,5,0,0,0,0,0,0,0,45,38.4,30.4,105,17.4,1.7,Oliver,McBurnie,0,5,0,0,0,3,0,0,2,0.0,0,0,0,0,0,0,0.2,0.2,0,4,0,0,0,0,0,0,1,0,0,99554,0,0,0,2.0,1,45,0,0,80,4,16,45
36.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Oliver,Norwood,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0.0,0,45,0,0,36,3,0,45
3.0,4.0,81.0,116.0,1206.0,14.3,12.0,5.0,3.0,4.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,432.0,522.6,275.1,797.0,158.9,4.7,981,9.2,7,1,2,5,11,0,0,0,0,0,0,10,273,307.0,311.1,673,129.0,3.7,Olivier,Giroud,0,8,0,0,0,31,0,0,7,14.9,0,0,0,0,0,1,6.9,35.0,1,23,0,0,0,0,0,0,0,0,0,81145,0,0,0,19.0,5,85,1,0,8,4,77,85
14.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Oluwaseyi,Ojo,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1876,0,0,0,0.0,0,50,0,0,14,3,0,50
20.0,3.0,44.0,80.0,3071.0,18.2,1.0,0.0,0.0,13.0,42.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,566.0,585.6,280.5,240.0,110.7,0.8,2897,16.2,1,0,0,8,47,0,0,0,11,0,0,0,474,616.2,338.7,231,118.7,2.5,Oriol,Romeu Vidal,0,80,1,0,0,22,1,4,70,56.2,0,0,0,1,0,0,8.9,25.2,5,90,0,0,0,0,0,0,4,0,0,214539,1,3,0,8.0,2,45,0,1,20,3,68,45
43.0,2.0,47.0,45.0,1065.0,9.6,1.0,1.0,1.0,2.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,230.0,238.6,167.7,113.0,52.1,1.2,3289,18.4,0,1,0,10,62,1,0,0,9,0,0,6,563,635.0,293.7,77,100.7,1.9,Pablo,Zabaleta,0,31,0,0,0,11,0,8,21,1.0,0,0,0,1,4,0,2.8,27.2,0,90,0,0,0,0,0,0,4,0,0,150926,0,2,0,0.0,-1,50,0,1,21,2,90,50
31.0,2.0,49.0,98.0,2498.0,20.0,5.0,1.0,4.0,5.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,534.0,616.0,534.2,383.0,153.5,3.6,2182,18.3,5,1,3,6,38,0,0,0,7,0,0,7,448,537.0,303.8,319,116.3,3.1,Patrick,van Aanholt,0,37,0,0,0,12,0,3,29,57.9,2,0,0,5,3,0,10.8,17.8,4,90,0,0,0,0,0,0,4,0,0,170864,2,2,1,32.0,1,55,0,0,31,2,95,55
4.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602,12.4,0,0,0,5,18,0,0,0,1,0,0,0,280,333.6,97.8,58,49.0,1.1,Paul,Dummett,0,3,0,0,0,4,0,0,3,13.2,0,0,0,0,0,0,1.5,1.4,1,7,0,0,0,0,0,0,0,0,0,39018,0,0,0,0.0,1,45,0,0,4,2,52,45
1.0,3.0,82.0,115.0,2608.0,14.0,5.0,4.0,2.0,13.0,21.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,512.0,713.0,953.5,839.0,250.0,7.3,2145,17.5,6,13,4,11,20,0,0,0,5,1,0,15,528,710.8,663.5,780,215.6,14.7,Paul,Pogba,0,62,0,0,0,31,1,2,54,40.3,6,0,0,4,0,1,13.6,48.2,2,90,0,0,0,0,0,0,6,0,0,812407,4,0,0,47.0,8,80,0,0,1,3,138,80
90.0,1.0,40.0,5.0,270.0,1.3,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,45.0,66.2,0.0,0.0,6.6,2.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Paul,Robinson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0.0,0,45,0,0,90,1,0,45
21.0,3.0,43.0,55.0,1763.0,12.8,1.0,2.0,1.0,4.0,32.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,331.0,311.4,131.3,52.0,49.4,0.3,1562,12.9,2,0,1,5,29,0,0,0,3,0,0,6,270,377.8,132.1,88,60.1,0.7,Pedro,Obiang,0,55,0,0,0,27,0,3,44,12.8,1,0,0,0,4,0,3.6,23.0,1,90,0,0,0,0,0,0,11,0,0,37423,1,6,0,0.0,2,45,0,0,21,3,54,45
3.0,2.0,48.0,1.0,38.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.8,0.1,0.0,1.8,0.2,364,3.4,1,0,1,0,7,0,0,0,0,0,0,2,81,119.6,3.0,38,16.1,0.5,Per,Mertesacker,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22724,0,0,0,0.0,0,50,0,0,3,2,16,50
