name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Rui Pedro_da Rocha Fonte_188,0,0,0,0,0,0,0,0,0,0.0,0,0,188,0,0,329,0,0,0,0.0,17417,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,7826,0,0,0,1,4,0.0,0,-32,5,37,44,False,0,0
Rui Pedro_dos Santos PatrÃÂ­cio_454,0,25,0,0,0,14,0,1,15,0.0,0,0,454,0,0,330,0,1,0,2.9,17809,28.8,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,14,0,0,0,0,7,0,32,3,516531,0,0,0,1,2,0.0,3,5027,19210,14183,45,True,0,0
Ryan John_Giles_555,0,0,0,0,0,0,0,0,0,0.0,0,0,555,0,0,330,0,0,0,0.0,17958,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,1574,0,0,0,1,2,0.0,0,45,134,89,45,True,0,0
Ryan_Babel_575,0,41,0,0,2,34,0,1,37,16.3,3,0,575,0,0,329,0,4,1,11.4,17985,41.0,1,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,80,0,0,18,0,0,0,0,2,0,32,0,26125,0,0,0,1,4,57.0,9,3335,6178,2843,55,False,0,0
Ryan_Bennett_427,0,52,0,0,0,12,0,6,42,0.8,0,0,427,0,0,330,1,1,0,2.1,17760,20.2,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,14,0,0,0,0,1,0,32,0,491988,0,0,0,1,2,0.0,2,-54242,1836,56078,41,True,0,0
Ryan_Bertrand_330,0,16,0,0,0,19,1,4,9,5.3,0,0,330,0,0,312,0,0,0,1.7,17608,6.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,1,3,0,0,0,0,0,0,32,0,118163,1,0,1,1,0,6.0,6,119,794,675,48,False,0,0
Ryan_Fraser_40,0,31,1,0,0,14,0,1,26,26.8,0,0,40,0,0,317,0,2,0,4.9,17172,11.4,2,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,1,11,0,0,0,0,3,0,32,0,1301983,3,0,0,0,2,11.0,2,-81741,33684,115425,62,False,0,0
Ryan_Fredericks_408,0,0,0,0,0,0,0,0,0,0.0,0,0,408,0,0,320,0,0,0,0.0,17733,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,11826,0,0,0,2,0,0.0,0,-906,71,977,45,True,0,0
Ryan_Schofield_533,0,0,0,0,0,0,0,0,0,0.0,0,0,533,0,0,315,0,0,0,0.0,17925,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,6394,0,0,0,0,2,0.0,0,-160,23,183,40,False,0,0
Ryan_Sessegnon_184,1,22,1,0,0,19,0,0,19,42.8,2,0,184,0,0,329,2,4,0,10.7,17409,28.0,3,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,18,0,0,0,0,5,0,32,0,118758,3,0,0,1,4,36.0,5,-692,380,1072,60,False,0,0
RÃÂºben Diogo_da Silva Neves_433,0,63,0,0,0,15,0,6,52,11.1,0,0,433,0,0,330,0,1,0,3.6,17772,16.6,1,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,83,0,0,14,0,0,0,0,10,0,32,0,659608,1,0,1,1,2,8.0,2,1304,11638,10334,49,True,0,0
RÃÂºben GonÃÂ§alo_Silva Nascimento Vinagre_431,0,19,0,0,0,5,0,3,16,1.7,0,0,431,0,0,330,1,1,0,0.5,17768,3.2,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,75,1,0,14,0,0,0,0,2,0,32,0,5171,0,0,0,1,2,0.0,2,53,159,106,43,True,0,0
Sadio_ManÃÂ©_251,0,24,0,0,0,6,0,2,19,13.8,0,0,251,0,0,318,0,1,0,2.6,17482,4.4,1,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,1,0,17,0,0,0,0,8,0,32,0,1827333,3,1,2,1,2,8.0,2,-10922,153838,164760,100,True,0,0
SalomÃÂ³n_RondÃÂ³n_493,0,25,0,0,0,2,0,0,17,15.3,1,0,493,0,0,311,0,2,0,4.1,17864,4.4,1,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,1,0,1,0,0,0,0,2,0,32,0,435579,4,0,1,0,2,21.0,2,-68254,28771,97025,59,False,0,0
Samir_Nasri_569,0,0,0,0,0,0,0,0,0,0.0,0,0,569,0,0,320,0,0,0,0.0,17976,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,17911,0,0,0,2,0,0.0,0,-3492,464,3956,51,True,0,0
Sam_Baldock_64,0,0,0,0,0,0,0,0,0,0.0,0,0,64,0,0,265,0,0,0,0.0,17213,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,19008,0,0,0,0,3,0.0,0,-38,13,51,45,False,0,0
Sam_Byram_404,0,0,0,0,0,0,0,0,0,0.0,0,0,404,0,0,320,0,0,0,0.0,17729,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,1231,0,0,0,2,0,0.0,0,-3,0,3,45,True,0,0
Sam_Gallagher_574,0,3,0,0,0,-3,0,1,0,0.0,0,0,574,0,0,312,4,0,0,0.0,17983,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,23,0,0,3,0,0,0,0,1,0,32,0,7987,2,0,0,1,0,0.0,1,100,822,722,45,False,0,0
Sam_McQueen_334,0,0,0,0,0,0,0,0,0,0.0,0,0,334,0,0,312,0,0,0,0.0,17612,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,28898,0,0,0,1,0,0.0,0,-162,10,172,40,False,0,0
Sam_Surridge_599,0,0,0,0,0,0,0,0,0,0.0,0,0,599,0,0,317,0,0,0,0.0,18019,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,7312,0,0,0,0,2,0.0,0,57,933,876,45,False,0,0
Sam_Vokes_84,0,0,0,0,0,0,0,0,0,0.0,0,0,84,0,0,313,0,0,0,0.0,17236,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,39322,0,0,0,0,2,0.0,0,-779,10,789,53,True,0,0
Sandro_RamÃÂ­rez_470,0,0,0,0,0,0,0,0,0,0.0,0,0,470,0,0,320,0,0,0,0.0,17831,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,5691,0,0,0,2,0,0.0,0,-9,2,11,54,False,0,0
Scott_Dann_139,0,0,0,0,0,0,0,0,0,0.0,0,0,139,0,0,307,0,0,0,0.0,17342,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,1392,0,0,0,0,2,0.0,0,200,270,70,44,False,0,0
Scott_Malone_196,0,0,0,0,0,0,0,0,0,0.0,0,0,196,0,0,315,0,0,0,0.0,17426,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,70521,0,0,0,0,2,0.0,0,-500,7,507,40,False,0,0
Scott_McTominay_303,0,45,0,1,2,23,0,2,35,3.9,1,0,303,0,0,330,2,2,1,9.3,17578,40.4,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,1,0,20,0,0,0,0,5,0,32,0,63767,1,1,1,1,2,49.0,9,1611,5340,3729,42,False,0,0
Sead_Kolasinac_8,0,67,1,0,0,21,1,1,45,21.5,1,0,8,0,0,311,0,0,0,4.3,17138,7.4,1,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,15,0,0,0,0,4,0,32,0,338126,0,0,0,0,2,14.0,5,3669,27441,23772,50,True,0,1
Seamus_Coleman_157,1,42,1,0,2,35,1,1,32,23.3,1,0,157,0,0,320,2,0,0,5.4,17374,24.2,2,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,90,0,0,19,0,0,0,0,5,0,32,0,74346,1,1,0,2,0,6.0,11,6236,10047,3811,52,False,0,0
Sean_Longstaff_531,0,0,0,0,0,0,0,0,0,0.0,0,0,531,0,0,311,0,0,0,0.0,17923,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,1,0,0,0,0,0,0,32,0,5949,0,0,0,0,2,0.0,0,-2090,32,2122,45,False,0,0
Sean_Morrison_90,0,6,0,0,0,10,0,9,4,0.0,0,0,90,0,0,325,0,2,0,1.8,17245,10.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,13,0,0,0,0,0,0,32,0,21072,0,1,2,0,2,8.0,1,40,528,488,47,False,0,0
Sebastian_PrÃÂ¶dl_377,0,0,0,0,0,0,0,0,0,0.0,0,0,377,0,0,329,0,0,0,0.0,17682,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,3645,0,0,0,1,4,0.0,0,19,46,27,42,True,0,0
Serge_Aurier_360,0,0,0,0,0,0,0,0,0,0.0,0,0,360,0,0,307,0,0,0,0.0,17647,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,33450,0,0,0,0,2,0.0,0,-271,110,381,57,True,0,0
Sergio_AgÃÂ¼ero_280,0,0,0,0,0,0,0,0,0,0.0,0,0,280,0,0,325,0,0,0,0.0,17532,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,5,0,0,0,0,0,0,32,0,2802724,0,0,0,0,2,0.0,0,323730,340517,16787,119,True,0,0
Sergio_Rico_509,0,16,0,0,0,15,0,2,9,0.0,0,0,509,0,0,329,0,4,0,2.7,17889,26.8,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,18,0,0,0,0,6,0,32,3,23343,0,0,0,1,4,0.0,1,-515,620,1135,44,False,0,0
Sergio_Romero_283,0,0,0,0,0,0,0,0,0,0.0,0,0,283,0,0,330,0,0,0,0.0,17538,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,4403,0,0,0,1,2,0.0,0,-6,43,49,49,False,0,0
Shane_Duffy_49,0,32,0,0,0,15,0,13,27,0.0,0,0,49,0,0,265,1,3,0,4.0,17183,36.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,6,0,0,0,0,1,0,32,0,447828,0,0,0,0,3,4.0,1,35444,50762,15318,47,False,0,0
Shane_Long_347,0,0,0,0,0,0,0,0,0,0.0,0,0,347,0,0,312,0,0,0,0.0,17625,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,119710,0,0,0,1,0,0.0,0,-10865,1078,11943,46,False,0,0
Shinji_Okazaki_235,0,0,0,0,0,0,0,0,0,0.0,0,0,235,0,0,317,0,0,0,0.0,17466,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,2,0,0,0,0,0,0,32,0,34291,0,0,0,0,2,0.0,0,-152,352,504,52,True,0,0
Shkodran_Mustafi_7,0,70,0,0,2,31,1,12,54,1.3,2,0,7,0,0,311,2,0,0,2.8,17137,27.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,15,0,0,0,0,6,0,32,0,61612,1,2,0,0,2,0.0,8,-55,862,917,54,True,0,0
Simon_Francis_26,0,0,0,0,0,0,0,0,0,0.0,0,0,26,0,0,317,0,0,0,0.0,17157,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,12876,0,0,0,0,2,0.0,0,-128,19,147,43,False,0,0
Simon_Mignolet_237,0,0,0,0,0,0,0,0,0,0.0,0,0,237,0,0,318,0,0,0,0.0,17468,0.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,0,0,0,17,0,0,0,0,0,0,32,0,7638,0,0,0,1,2,0.0,0,-3,34,37,47,True,0,0
Sofiane_Boufal_341,0,0,0,0,0,0,0,0,0,0.0,0,0,341,0,0,312,0,0,0,0.0,17619,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,310,0,0,0,1,0,0.0,0,0,0,0,55,False,0,0
Sokratis_Papastathopoulos_12,0,52,0,0,0,27,1,5,47,0.2,0,0,12,0,0,311,1,0,0,1.6,17143,12.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,90,0,0,15,0,0,0,0,5,0,32,0,71334,0,1,1,0,2,4.0,6,1743,2410,667,51,True,0,0
Solomon_March_58,0,10,0,0,0,2,0,1,4,0.6,0,0,58,0,0,265,0,0,0,0.5,17201,2.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,30,0,0,6,0,0,0,0,2,0,32,0,51444,1,0,0,0,3,2.0,1,-62,3307,3369,48,False,0,0
Sol_Bamba_91,0,0,0,0,0,0,0,0,0,0.0,0,0,91,0,0,325,0,0,0,0.0,17247,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,13,0,0,0,0,0,0,32,0,140228,0,0,0,0,2,0.0,0,-32165,228,32393,45,False,0,0
Stefano_Okaka_397,0,0,0,0,0,0,0,0,0,0.0,0,0,397,0,0,329,0,0,0,0.0,17721,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,3422,0,0,0,1,4,0.0,0,-18,4,22,50,True,0,0
Stefan_Johansen_185,0,0,0,0,0,0,0,0,0,0.0,0,0,185,0,0,329,0,0,0,0.0,17411,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,2927,0,0,0,1,4,0.0,0,-16,0,16,50,False,0,0
Stephan_Lichtsteiner_11,0,0,0,0,0,0,0,0,0,0.0,0,0,11,0,0,311,0,0,0,0.0,17142,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,51643,0,0,0,0,2,0.0,0,-134,234,368,45,True,0,0
Stephen_Ward_71,0,0,0,0,0,0,0,0,0,0.0,0,0,71,0,0,313,0,0,0,0.0,17223,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,30594,0,0,0,0,2,0.0,0,-85,111,196,47,True,0,0
Steven_Davis_337,0,0,0,0,0,0,0,0,0,0.0,0,0,337,0,0,312,0,0,0,0.0,17615,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,2842,0,0,0,1,0,0.0,0,-17,3,20,46,False,0,0
Steven_Defour_77,0,0,0,0,0,0,0,0,0,0.0,0,0,77,0,0,313,0,0,0,0.0,17229,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,32,0,1388,0,0,0,0,2,0.0,0,-11,14,25,53,True,0,0
Steve_Cook_27,0,0,0,0,0,0,0,0,0,0.0,0,0,27,0,0,317,0,0,0,0.0,17158,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,262234,0,0,0,0,2,0.0,0,-14346,93,14439,43,False,0,0
Steve_Mounie_211,0,0,0,0,0,0,0,0,0,0.0,0,0,211,0,0,315,0,0,0,0.0,17441,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,11360,0,0,0,0,2,0.0,0,-770,309,1079,58,False,0,0
Stuart_Armstrong_345,0,30,0,0,0,9,1,2,18,24.3,0,0,345,0,0,312,0,0,0,5.6,17623,9.4,2,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,75,0,0,3,0,0,0,0,4,0,32,0,15210,1,0,0,1,0,22.0,3,-254,368,622,51,False,0,0
Sullay_Kaikai_477,0,0,0,0,0,0,0,0,0,0.0,0,0,477,0,0,307,0,0,0,0.0,17841,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,8583,0,0,0,0,2,0.0,0,-61,23,84,43,False,0,0
Sung-yueng_Ki_324,0,9,0,0,0,4,0,1,7,0.0,0,0,324,0,0,311,0,1,0,0.6,17602,3.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,23,0,0,1,0,0,0,0,2,0,32,0,5075,0,1,1,0,2,3.0,1,-50,18,68,47,False,0,0
Tahith_Chong_603,0,0,0,0,0,0,0,0,0,0.0,0,0,603,0,0,330,0,0,0,0.0,18025,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,20,0,0,0,0,0,0,32,0,177,0,0,0,1,2,0.0,0,25,51,26,45,False,0,0
Tammy_Abraham_496,0,0,0,0,0,0,0,0,0,0.0,0,0,496,0,0,265,0,0,0,0.0,17867,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,3271,0,0,0,0,3,0.0,0,-8,15,23,54,True,0,0
Terence_Kongolo_198,0,46,0,0,0,22,0,12,41,0.5,0,0,198,0,0,315,0,2,0,4.2,17428,41.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,7,0,0,0,0,1,0,32,0,13969,0,3,0,0,2,0.0,1,134,605,471,43,False,0,0
Theo_Walcott_164,0,0,0,0,0,3,0,1,0,0.0,0,0,164,0,0,320,0,0,0,0.1,17381,1.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,1,0,0,19,0,0,0,0,0,0,32,0,163515,0,0,0,2,0,0.0,1,-2379,343,2722,59,False,0,0
Thibaut_Courtois_111,0,0,0,0,0,0,0,0,0,0.0,0,0,111,0,0,265,0,0,0,0.0,17286,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,29639,0,0,0,0,3,0.0,0,-41,5,46,55,True,0,0
TiemouÃÂ©_Bakayoko_129,0,0,0,0,0,0,0,0,0,0.0,0,0,129,0,0,265,0,0,0,0.0,17322,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,4299,0,0,0,0,3,0.0,0,-2,2,4,49,True,0,0
Timothy_Eyoma_561,0,0,0,0,0,0,0,0,0,0.0,0,0,561,0,0,307,0,0,0,0.0,17965,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,7,0,0,0,0,0,0,32,0,2474,0,0,0,0,2,0.0,0,65,180,115,40,True,0,0
Timothy_Fosu-Mensah_511,0,0,0,0,0,0,0,0,0,0.0,0,0,511,0,0,329,0,0,0,0.0,17893,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,21700,0,0,0,1,4,0.0,0,-5,118,123,45,False,0,0
Tim_Ream_180,0,53,0,0,0,15,0,3,48,0.9,0,0,180,0,0,329,0,3,0,1.2,17401,11.4,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,71,0,0,18,0,0,0,0,7,0,32,0,9244,0,0,0,1,4,0.0,1,-126,137,263,42,False,0,0
Toby_Alderweireld_353,0,81,0,0,0,25,1,1,77,0.8,0,0,353,0,0,307,0,0,0,3.3,17633,7.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,7,0,0,0,0,6,0,32,0,225212,0,0,1,0,2,25.0,6,-1202,4828,6030,60,True,0,0
Tomer_Hemed_63,0,0,0,0,0,0,0,0,0,0.0,0,0,63,0,0,265,0,0,0,0.0,17211,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,4052,0,0,0,0,3,0.0,0,-11,5,16,49,False,0,0
Tommy_Smith_194,0,37,0,0,0,13,0,2,28,20.6,1,0,194,0,0,315,0,2,0,3.6,17424,15.0,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,2,7,0,0,0,0,4,0,32,0,3157,1,0,0,0,2,0.0,1,5,39,34,44,False,0,0
Tom_Cairney_182,0,62,0,0,0,15,0,1,59,39.4,1,0,182,0,0,329,0,4,0,7.2,17405,28.8,3,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,86,0,1,18,0,0,0,0,6,0,32,0,27647,4,0,0,1,4,4.0,2,-146,307,453,46,False,0,0
Tom_Cleverley_388,0,0,0,0,0,0,0,0,0,0.0,0,0,388,0,0,329,0,0,0,0.0,17704,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,1804,0,0,0,1,4,0.0,0,-188,40,228,50,True,0,0
Tom_Davies_169,0,6,0,0,0,3,0,0,5,0.5,0,0,169,0,0,320,0,0,0,0.1,17386,0.4,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,5,0,0,19,0,0,0,0,1,0,32,0,7430,0,0,0,2,0,0.0,1,-54,34,88,51,False,0,0
Tom_Heaton_67,0,29,0,0,0,22,1,1,14,0.0,0,0,67,0,0,313,0,0,0,1.2,17219,11.8,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,20,0,0,0,0,7,0,32,1,33601,0,0,0,0,2,0.0,6,-3053,535,3588,48,True,0,0
Tom_Ince_203,0,0,0,0,0,0,0,0,0,0.0,0,0,203,0,0,315,0,0,0,0.0,17433,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,32,0,409,0,0,0,0,2,0.0,0,0,3,3,50,False,0,0
Trent_Alexander-Arnold_245,0,47,0,0,0,17,0,5,41,39.1,1,0,245,0,0,318,0,1,0,8.7,17476,27.6,2,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,0,1,17,0,0,0,0,4,0,32,0,1123894,1,1,1,1,2,20.0,2,-136888,19929,156817,56,True,0,0
Troy_Deeney_396,0,35,0,0,1,33,0,1,20,29.6,0,0,396,0,0,329,0,1,1,9.8,17719,45.8,2,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,1,0,9,0,0,0,0,2,0,32,0,357351,1,2,1,1,4,23.0,7,56603,72241,15638,59,True,0,0
Tyias_Browning_532,0,0,0,0,0,0,0,0,0,0.0,0,0,532,0,0,320,0,0,0,0.0,17924,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,4444,0,0,0,2,0,0.0,0,-98,22,120,40,False,0,0
Tyreke_Johnson_562,0,0,0,0,0,0,0,0,0,0.0,0,0,562,0,0,312,0,0,0,0.0,17967,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,225,0,0,0,1,0,0.0,0,2,13,11,45,False,0,0
Tyrone_Mings_30,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,317,0,0,0,0.0,17161,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,11,0,0,0,0,0,0,32,0,6469,0,0,0,0,2,0.0,0,-51,3,54,42,False,0,0
Vicente_Guaita_137,0,31,0,0,0,27,0,1,16,0.0,0,0,137,0,0,307,0,2,0,6.3,17338,63.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,17,0,0,0,0,16,0,32,8,99208,0,0,0,0,2,0.0,3,4202,8769,4567,42,False,0,0
Vicente_Iborra_228,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,317,0,0,0,0.0,17459,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,2,0,0,0,0,0,0,32,0,2286,0,0,0,0,2,0.0,0,-13,3,16,47,True,0,0
Victor_LindelÃÂ¶f_292,0,69,0,0,0,17,0,2,63,2.6,0,0,292,0,0,330,0,2,0,1.5,17556,12.4,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,20,0,0,0,0,8,0,32,0,524051,0,1,0,1,2,0.0,1,75962,91236,15274,51,False,0,0
Victor_Moses_117,0,0,0,0,0,0,0,0,0,0.0,0,0,117,0,0,265,0,0,0,0.0,17298,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,78288,0,0,0,0,3,0.0,0,-222,6,228,55,True,0,0
Victor_Wanyama_366,0,1,0,0,0,3,0,0,1,0.0,0,0,366,0,0,307,0,0,0,0.0,17659,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,1,0,0,7,0,0,0,0,0,0,32,0,2591,0,0,0,0,2,0.0,1,33,72,39,49,True,0,0
Viktor_Gyokeres_551,0,0,0,0,0,0,0,0,0,0.0,0,0,551,0,0,265,0,0,0,0.0,17951,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,6,0,0,0,0,0,0,32,0,7582,0,0,0,0,3,0.0,0,41,683,642,45,False,0,0
Vincent_Kompany_263,0,0,0,0,0,0,0,0,0,0.0,0,0,263,0,0,325,0,0,0,0.0,17498,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,5,0,0,0,0,0,0,32,0,71910,0,0,0,0,2,0.0,0,-1143,1656,2799,52,True,0,0
Virgil_van Dijk_246,0,52,0,0,0,14,0,8,46,0.6,0,0,246,0,0,318,0,1,0,3.2,17477,20.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,90,0,0,17,0,0,0,0,7,0,32,0,1864802,1,0,1,1,2,11.0,2,-41694,26316,68010,66,True,0,0
VÃÂ­ctor_Camarasa_504,0,15,0,0,0,10,0,0,10,24.7,2,0,504,0,0,325,0,2,0,3.0,17882,5.6,2,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,82,0,0,13,0,0,0,0,3,0,32,0,123921,1,0,0,0,2,0.0,2,2826,10501,7675,45,False,0,0
Wayne_Hennessey_135,0,0,0,0,0,0,0,0,0,0.0,0,0,135,0,0,307,0,0,0,0.0,17334,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,17,0,0,0,0,0,0,32,0,169301,0,0,0,0,2,0.0,0,-1925,3293,5218,45,False,0,0
Wesley_Hoedt_336,0,0,0,0,0,0,0,0,0,0.0,0,0,336,0,0,312,0,0,0,0.0,17614,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,32,0,10542,0,0,0,1,0,0.0,0,-103,0,103,42,False,0,0
Wes_Morgan_215,0,64,0,0,3,41,1,4,57,0.3,0,0,215,0,0,317,0,0,1,6.7,17445,45.4,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,2,0,0,0,0,10,0,32,0,59317,0,0,1,0,2,21.0,15,5742,7634,1892,45,True,1,0
